ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_cell,Metadata_cell,Metadata_hour,Metadata_hour,Metadata_site,Metadata_treatment,Metadata_treatment,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Texture_AngularSecondMoment_AA_5_00_256,Texture_AngularSecondMoment_AA_5_01_256,Texture_AngularSecondMoment_AA_5_02_256,Texture_AngularSecondMoment_AA_5_03_256,Texture_AngularSecondMoment_DA_5_00_256,Texture_AngularSecondMoment_DA_5_01_256,Texture_AngularSecondMoment_DA_5_02_256,Texture_AngularSecondMoment_DA_5_03_256,Texture_AngularSecondMoment_DD_5_00_256,Texture_AngularSecondMoment_DD_5_01_256,Texture_AngularSecondMoment_DD_5_02_256,Texture_AngularSecondMoment_DD_5_03_256,Texture_Contrast_AA_5_00_256,Texture_Contrast_AA_5_01_256,Texture_Contrast_AA_5_02_256,Texture_Contrast_AA_5_03_256,Texture_Contrast_DA_5_00_256,Texture_Contrast_DA_5_01_256,Texture_Contrast_DA_5_02_256,Texture_Contrast_DA_5_03_256,Texture_Contrast_DD_5_00_256,Texture_Contrast_DD_5_01_256,Texture_Contrast_DD_5_02_256,Texture_Contrast_DD_5_03_256,Texture_Correlation_AA_5_00_256,Texture_Correlation_AA_5_01_256,Texture_Correlation_AA_5_02_256,Texture_Correlation_AA_5_03_256,Texture_Correlation_DA_5_00_256,Texture_Correlation_DA_5_01_256,Texture_Correlation_DA_5_02_256,Texture_Correlation_DA_5_03_256,Texture_Correlation_DD_5_00_256,Texture_Correlation_DD_5_01_256,Texture_Correlation_DD_5_02_256,Texture_Correlation_DD_5_03_256,Texture_DifferenceEntropy_AA_5_00_256,Texture_DifferenceEntropy_AA_5_01_256,Texture_DifferenceEntropy_AA_5_02_256,Texture_DifferenceEntropy_AA_5_03_256,Texture_DifferenceEntropy_DA_5_00_256,Texture_DifferenceEntropy_DA_5_01_256,Texture_DifferenceEntropy_DA_5_02_256,Texture_DifferenceEntropy_DA_5_03_256,Texture_DifferenceEntropy_DD_5_00_256,Texture_DifferenceEntropy_DD_5_01_256,Texture_DifferenceEntropy_DD_5_02_256,Texture_DifferenceEntropy_DD_5_03_256,Texture_DifferenceVariance_AA_5_00_256,Texture_DifferenceVariance_AA_5_01_256,Texture_DifferenceVariance_AA_5_02_256,Texture_DifferenceVariance_AA_5_03_256,Texture_DifferenceVariance_DA_5_00_256,Texture_DifferenceVariance_DA_5_01_256,Texture_DifferenceVariance_DA_5_02_256,Texture_DifferenceVariance_DA_5_03_256,Texture_DifferenceVariance_DD_5_00_256,Texture_DifferenceVariance_DD_5_01_256,Texture_DifferenceVariance_DD_5_02_256,Texture_DifferenceVariance_DD_5_03_256,Texture_Entropy_AA_5_00_256,Texture_Entropy_AA_5_01_256,Texture_Entropy_AA_5_02_256,Texture_Entropy_AA_5_03_256,Texture_Entropy_DA_5_00_256,Texture_Entropy_DA_5_01_256,Texture_Entropy_DA_5_02_256,Texture_Entropy_DA_5_03_256,Texture_Entropy_DD_5_00_256,Texture_Entropy_DD_5_01_256,Texture_Entropy_DD_5_02_256,Texture_Entropy_DD_5_03_256,Texture_InfoMeas1_AA_5_00_256,Texture_InfoMeas1_AA_5_01_256,Texture_InfoMeas1_AA_5_02_256,Texture_InfoMeas1_AA_5_03_256,Texture_InfoMeas1_DA_5_00_256,Texture_InfoMeas1_DA_5_01_256,Texture_InfoMeas1_DA_5_02_256,Texture_InfoMeas1_DA_5_03_256,Texture_InfoMeas1_DD_5_00_256,Texture_InfoMeas1_DD_5_01_256,Texture_InfoMeas1_DD_5_02_256,Texture_InfoMeas1_DD_5_03_256,Texture_InfoMeas2_AA_5_00_256,Texture_InfoMeas2_AA_5_01_256,Texture_InfoMeas2_AA_5_02_256,Texture_InfoMeas2_AA_5_03_256,Texture_InfoMeas2_DA_5_00_256,Texture_InfoMeas2_DA_5_01_256,Texture_InfoMeas2_DA_5_02_256,Texture_InfoMeas2_DA_5_03_256,Texture_InfoMeas2_DD_5_00_256,Texture_InfoMeas2_DD_5_01_256,Texture_InfoMeas2_DD_5_02_256,Texture_InfoMeas2_DD_5_03_256,Texture_InverseDifferenceMoment_AA_5_00_256,Texture_InverseDifferenceMoment_AA_5_01_256,Texture_InverseDifferenceMoment_AA_5_02_256,Texture_InverseDifferenceMoment_AA_5_03_256,Texture_InverseDifferenceMoment_DA_5_00_256,Texture_InverseDifferenceMoment_DA_5_01_256,Texture_InverseDifferenceMoment_DA_5_02_256,Texture_InverseDifferenceMoment_DA_5_03_256,Texture_InverseDifferenceMoment_DD_5_00_256,Texture_InverseDifferenceMoment_DD_5_01_256,Texture_InverseDifferenceMoment_DD_5_02_256,Texture_InverseDifferenceMoment_DD_5_03_256,Texture_SumAverage_AA_5_00_256,Texture_SumAverage_AA_5_01_256,Texture_SumAverage_AA_5_02_256,Texture_SumAverage_AA_5_03_256,Texture_SumAverage_DA_5_00_256,Texture_SumAverage_DA_5_01_256,Texture_SumAverage_DA_5_02_256,Texture_SumAverage_DA_5_03_256,Texture_SumAverage_DD_5_00_256,Texture_SumAverage_DD_5_01_256,Texture_SumAverage_DD_5_02_256,Texture_SumAverage_DD_5_03_256,Texture_SumEntropy_AA_5_00_256,Texture_SumEntropy_AA_5_01_256,Texture_SumEntropy_AA_5_02_256,Texture_SumEntropy_AA_5_03_256,Texture_SumEntropy_DA_5_00_256,Texture_SumEntropy_DA_5_01_256,Texture_SumEntropy_DA_5_02_256,Texture_SumEntropy_DA_5_03_256,Texture_SumEntropy_DD_5_00_256,Texture_SumEntropy_DD_5_01_256,Texture_SumEntropy_DD_5_02_256,Texture_SumEntropy_DD_5_03_256,Texture_SumVariance_AA_5_00_256,Texture_SumVariance_AA_5_01_256,Texture_SumVariance_AA_5_02_256,Texture_SumVariance_AA_5_03_256,Texture_SumVariance_DA_5_00_256,Texture_SumVariance_DA_5_01_256,Texture_SumVariance_DA_5_02_256,Texture_SumVariance_DA_5_03_256,Texture_SumVariance_DD_5_00_256,Texture_SumVariance_DD_5_01_256,Texture_SumVariance_DD_5_02_256,Texture_SumVariance_DD_5_03_256,Texture_Variance_AA_5_00_256,Texture_Variance_AA_5_01_256,Texture_Variance_AA_5_02_256,Texture_Variance_AA_5_03_256,Texture_Variance_DA_5_00_256,Texture_Variance_DA_5_01_256,Texture_Variance_DA_5_02_256,Texture_Variance_DA_5_03_256,Texture_Variance_DD_5_00_256,Texture_Variance_DD_5_01_256,Texture_Variance_DD_5_02_256,Texture_Variance_DD_5_03_256
1,1,nan,0,0,A549,A549,8,8,0,AFA,AFA,10463,14688,1798,503,1696,359,1748.041097199656,432.44948867437637,1.229904109241684,10679,0.7227079650195956,115.42055863910903,1,0.7123502178649237,0.8130715171092202,139.50862039619435,143.28293687665675,49.25444142409901,17.82717588525426,16.0312195418814,101.0,96.42187497446042,4.066952290176474,402.13203435596427,0.9797733870212567,1.0,1.0,1.0,1.0,0.9987690416535222,0.9987562836308975,0.9987946363772777,0.9989574375405635,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0006157635467980296,0.0006221484861053505,0.0006029544769369913,0.0005214851898206091,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0003079765939886121,-0.0003111710368380231,-0.0003015681568059782,-0.00026081059560050906,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.007455410521778681,0.007523454747451135,0.00731861520079443,0.006438988789213483,-0.0,-0.0,-0.0,-0.0,0.25,0.25,0.25,0.25,0.18719230780897378,0.1871891192913167,0.18719870453858212,0.1872393933784913,0.25,0.25,0.25,0.25,-0.0,-0.0,-0.0,-0.0,0.00807117406857671,0.008145603233556484,0.007921569677731421,0.006960473979034093,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-3.3897069833159855e-05,-3.428759854410324e-05,-3.311510302676748e-05,-2.8190113526526195e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005230618994486527,0.0005284864452277539,0.0005121795633028373,0.0004429664751909147,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.999692118226601,0.9996889257569475,0.9996985227615314,0.9997392574050897,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.000615763546798,4.000622148486105,4.000602954476937,4.000521485189821,2.0,2.0,2.0,2.0,-0.0,-0.0,-0.0,-0.0,0.007455410521778681,0.007523454747451135,0.00731861520079443,0.006438988789213483,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0006153843820513316,0.000621761417370692,0.000602590922834878,0.0005212132430152394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030778698221212153,0.0003109774758689454,0.0003013863499425895,0.00026067460821099786,0.0,0.0,0.0,0.0
1,2,nan,0,0,A549,A549,8,8,0,AFA,AFA,69628,102704,952,695,560,433,761.5230510714081,560.8101769403114,1.3464392804151046,70681,0.8223169273416664,297.74674309019724,1,0.6779482785480604,0.7426996631379484,398.82150294084903,416.0,115.25623627379127,42.819889126709974,38.62641583165593,230.74217709215634,226.9413052372928,-66.33315769205088,1085.4011537017761,0.9851020783520323,1.0,1.0,1.0,1.0,0.8030009946303633,0.7993403193804792,0.8019055474789586,0.8012214952998762,0.999560897975574,0.9996410785654343,0.9996158264797481,0.999557282167357,0.0,0.0,0.0,0.0,0.09657444005270092,0.09862694068024769,0.09672223207424484,0.09765025386704451,0.00021958717610891525,0.0001794848783989949,0.00019211444109475676,0.0002213956783563585,1.0,1.0,1.0,1.0,0.12006018341349169,0.11751137362356073,0.12648339260369704,0.11759551318336031,-0.00010980564181804055,-8.975049459533698e-05,-9.606644608562578e-05,-0.00011071009641263028,-0.0,-0.0,-0.0,-0.0,0.45804180255825433,0.464627926054414,0.4585183536546345,0.4615025096306738,0.0029853876167688347,0.0024924016224731134,0.0026489320977731105,0.0030073549071112974,0.25,0.25,0.25,0.25,0.14387609120939593,0.1430501663738487,0.1438164790515896,0.14344265910662687,0.2220758629171682,0.22210258711317055,0.2220941705334647,0.22207465778068225,-0.0,-0.0,-0.0,-0.0,0.6338320019286678,0.6431633877339185,0.6375427007258698,0.6382145201006096,0.0032049747928777498,0.002671886500872108,0.0028410465388678673,0.003228750585467656,0.0,0.0,0.0,0.0,-0.022632325558983975,-0.021622306336897493,-0.024707914335213303,-0.02174294045551906,-1.0853734820032395e-05,-8.69799919857384e-06,-9.371862399935937e-06,-1.0952014877803562e-05,0.0,0.0,0.0,0.0,0.1200188702776103,0.1181537330088035,0.12578899205163513,0.11803062217307701,0.00018651041429227245,0.00015244726123200508,0.0001631748191656531,0.00018804658330304677,1.0,1.0,1.0,1.0,0.9517127799736496,0.9506865296598761,0.9516388839628775,0.9511748730664777,0.9998902064119456,0.9999102575608004,0.9999039427794525,0.999889302160822,2.0,2.0,2.0,2.0,4.116542233933538,4.118818989500134,4.117647928119642,4.117575864919117,2.000219587176109,2.000179484878399,2.0001921144410946,2.0002213956783566,-0.0,-0.0,-0.0,-0.0,0.537257561875967,0.5445364470536708,0.540820468651625,0.5405642662335651,0.0029853876167688347,0.0024924016224731134,0.0026489320977731105,0.0030073549071112974,0.0,0.0,0.0,0.0,0.1229279355241566,0.1248930860541897,0.12473258917420438,0.12367739195970628,0.00021953895758031194,0.00017945266357699552,0.00019207753313654763,0.00022134666230932964,0.0,0.0,0.0,0.0,0.054875593894213814,0.055880006683608485,0.05536370531210988,0.0553319114566877,0.00010978153342278141,8.973438549397805e-05,9.604799355789062e-05,0.00011068558516647009
1,3,nan,0,0,A549,A549,8,8,0,AFA,AFA,24798,33196,1726,671,1554,478,1638.4978224050326,582.2232438099846,1.1713111335569757,25026,0.515023559637845,177.69016357227702,1,0.7470177129774672,0.8537441260062584,193.8133936571124,194.05411616350733,78.71467461661771,28.245710934533932,25.298221281347036,163.5176731591297,166.1321938222038,-11.389904775409928,604.1564209736038,0.9908894749460561,1.0,1.0,1.0,1.0,0.7246749926257374,0.7228563959840837,0.7270902275736534,0.7239604025835847,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14544615513697193,0.1456761709926267,0.1431615005430696,0.14476870141455334,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0369936702892573,0.04592871623138033,0.04713672927630277,0.04900628477305139,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.5983259878707562,0.5989132992894903,0.5924589864048677,0.5965926391710792,-0.0,-0.0,-0.0,-0.0,0.25,0.25,0.25,0.25,0.12535421445357808,0.12527268790122317,0.12616685734733685,0.12559463774735138,0.25,0.25,0.25,0.25,-0.0,-0.0,-0.0,-0.0,0.8194870347652298,0.8259132130455287,0.8156719335113742,0.8238258781292973,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0021787609185449893,-0.0032681882628412895,-0.003467180709748367,-0.0037026405150560045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04225892835554368,0.05196158493651333,0.05318819516213132,0.05523878987719241,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.927276922431514,0.9271619145036867,0.9284192497284652,0.9276156492927234,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.164576079204599,4.166560115927204,4.163631046871083,4.166008240941337,2.0,2.0,2.0,2.0,-0.0,-0.0,-0.0,-0.0,0.6740408796282578,0.6802370420529019,0.6725104329683047,0.679057176714744,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.15662071742585937,0.159701788644103,0.15732547369897887,0.15968904440767773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07551671814070993,0.0763444899091823,0.07512174356051027,0.07611443645555749,0.0,0.0,0.0,0.0
1,4,nan,0,0,A549,A549,8,8,0,AFA,AFA,26007,35720,183,731,31,496,103.10912446648979,611.3930095743453,1.2514022993843357,26767,0.7753388121978645,181.97016469720353,1,0.7280795072788354,0.7991035340849059,231.33326837727242,237.06539182259397,71.16881339463234,27.022240412903823,24.413111231467404,149.53194880960817,146.09748605957867,9.797117702527544,639.5117600329311,0.971606829304741,0.2670698320197763,0.2548264191267423,0.2755612852487948,0.26602795294567716,0.21226961056510094,0.20519835883533857,0.21945747709826058,0.2081921616481127,0.20349188696856046,0.1987131307956329,0.20951736795034154,0.1892698110724475,0.19564342084071507,0.21998466443359296,0.18199112238427395,0.20026925587467365,0.22765340634562728,0.2510593647846967,0.20719720989220036,0.24212630548302871,0.2777822515703011,0.30259493926308567,0.25360653138871275,0.3270642950391645,0.7944546684785473,0.7691222064678703,0.8100354667067222,0.7882287582581328,0.835882424969892,0.8193255421004513,0.8516417658387859,0.8227647464188419,0.7997293963750572,0.7821445549756385,0.8191520696289564,0.758772802026701,0.7131288961480148,0.7604774571407172,0.6844135587051472,0.7224662798917872,0.7763173808622972,0.8208819236856786,0.7373719589243433,0.8013739421267042,0.8648744732900977,0.9031326367860405,0.8234879903140372,0.9301885655197561,0.10881646363877104,0.10173376725885386,0.11306482312120691,0.10741925948696093,0.07240762082462764,0.06960796872652235,0.07562117904804502,0.07021888539671378,0.06631054789246972,0.06389464663434415,0.06895881653401956,0.06047702529460757,2.253627928837645,2.313591347340144,2.2045270990788524,2.2615646436739,2.594160699216812,2.6397418627535068,2.5346024067597046,2.613274174610731,2.796763447302274,2.83318294363953,2.7511819781561013,2.883532161924936,-0.4633624769278908,-0.42398005560377405,-0.4986121562161894,-0.45468745478865835,-0.4640788104420913,-0.4351681359928376,-0.4978680560848872,-0.4424502930384816,-0.4150513413099332,-0.395857468692106,-0.44700423704603537,-0.35201416178091954,0.8620419631161347,0.843802196333054,0.876783193884831,0.8577603045502706,0.8896436179396201,0.8773009079963748,0.9020268894298079,0.8794480066258886,0.8768529685401849,0.8677462653277174,0.8915149444033155,0.8415762984179637,0.9021782895796424,0.8900560958876468,0.9090044388078631,0.8998653720626633,0.8867531003382187,0.8773760038742484,0.8966867469879519,0.8795732702349869,0.8656023514253504,0.8562573146616086,0.8751941978440076,0.8414613250652743,3.7211708809792237,3.7366721820896727,3.6950697526949905,3.725970953002611,8.225076501852152,8.229912425844466,8.191978440076095,8.246124347258487,7.168746980190046,7.155655999031438,7.142081483830056,7.209081266318539,2.05798450799693,2.0931343304022705,2.022535976694579,2.0612953877992264,2.3625680743762105,2.374931579781093,2.325124497332671,2.366661565141854,2.5004697676388163,2.5047663021524245,2.4880924082072124,2.5355706849156476,1.7080088722330924,1.6856526085853005,1.734062566472545,1.6911042302267703,2.5466187129427453,2.528075745993121,2.586004139040554,2.4901326620834396,2.4962868982937607,2.4753474640516444,2.551031938826462,2.3846058465289204,0.475913073268452,0.47640931825472244,0.4790134222142042,0.47284337152535993,0.6935680298220959,0.694783777694461,0.6983003372331922,0.68306474189162,0.6935172874660083,0.694485600828683,0.7011596175537935,0.6779175353920301
1,5,nan,0,0,A549,A549,8,8,0,AFA,AFA,37340,49468,1003,1061,705,895,853.722817354044,974.1049544724157,1.3087732687950788,37952,0.8354495838076067,218.04303382683653,1,0.754831406161559,0.7640742853196026,296.06952915946215,307.688153818115,82.15229759416349,31.25391652107331,28.30194339616981,164.47964754171122,162.71007132996246,-77.49911504251268,783.6538956566621,0.9838743676222597,1.0,1.0,1.0,1.0,0.4088807226978399,0.4008715317983771,0.4037899752766544,0.4041569962224848,0.998849969067398,0.9988138527430981,0.9988289665797169,0.9988296518379901,0.0,0.0,0.0,0.0,0.33137926311464183,0.3383437402876275,0.33637377963737797,0.3357865685372585,0.0005752636625119846,0.0005933376656400984,0.0005857740585774059,0.0005854311282094171,1.0,1.0,1.0,1.0,0.10329518799979243,0.09837807050432193,0.09815388274345602,0.09930683236192295,-0.0002877145861970359,-0.00029675687097402236,-0.0002929728381257412,-0.000292801272103572,-0.0,-0.0,-0.0,-0.0,0.9163293569332265,0.9232249531088872,0.9213063180336349,0.9207295570994057,0.007021535397678342,0.007215654090886122,0.007134517440313502,0.007130835415688748,0.25,0.25,0.25,0.25,0.07671647645388059,0.07556637315209702,0.07588676999507867,0.07598302553638425,0.2218389337327352,0.2218268984781858,0.22183193493733575,0.22183216328981992,-0.0,-0.0,-0.0,-0.0,1.5978560975564822,1.6166542412792637,1.609465049160174,1.608755678605718,0.007596799060190328,0.007808991756526221,0.007720291498890908,0.007716266543898165,0.0,0.0,0.0,0.0,-0.009208176978024722,-0.0082912543907699,-0.008283507800248103,-0.008478462454721863,-3.143155764649422e-05,-3.252933754599997e-05,-3.206943980722369e-05,-3.204860524464728e-05,0.0,0.0,0.0,0.0,0.12113087148869749,0.1156274707226042,0.11531803992996556,0.11663813435723734,0.000488654225137501,0.000504009353223634,0.0004975835235421195,0.0004972921803584712,1.0,1.0,1.0,1.0,0.8343103684426791,0.8308281298561861,0.831813110181311,0.8321067157313707,0.9997123681687439,0.99970333116718,0.9997071129707112,0.9997072844358954,2.0,2.0,2.0,2.0,4.489220654704836,4.500522702229254,4.495983263598326,4.4956371442112015,2.000575263662512,2.00059333766564,2.0005857740585773,2.0005854311282096,-0.0,-0.0,-0.0,-0.0,1.2664768344418402,1.2783105009916362,1.273091269522796,1.2729691100684595,0.007021535397678342,0.007215654090886122,0.007134517440313502,0.007130835415688748,0.0,0.0,0.0,0.0,0.4077251973051901,0.41217868872400487,0.4095933497896276,0.4098315411633102,0.0005749327342314814,0.0005929856160546976,0.0005854309273303215,0.0005850883986031619,0.0,0.0,0.0,0.0,0.18477611510495962,0.1876306072529088,0.18649178235675112,0.18640452742514135,0.0002875490991858243,0.0002965808204238307,0.00029280124647645955,0.00029262988170319915
1,6,nan,0,0,A549,A549,8,8,0,AFA,AFA,39388,56898,985,1302,658,1128,828.8572915608814,1209.8490910937342,1.4167261421039599,40160,0.8688685268029533,223.94275873095023,1,0.6922563183240185,0.7058527193653067,321.394632393753,329.3706119252293,82.71033792700887,30.795263483262552,28.160255680657446,164.92422502470643,159.10413420518196,-79.33003199346433,837.3940110268397,0.9807768924302789,1.0,1.0,1.0,1.0,0.2636534995910608,0.26438001600861516,0.2643419924807685,0.2646607430997343,0.3670847424790676,0.36968057610439164,0.3703785429948544,0.37099966735899126,0.0,0.0,0.0,0.0,0.4081123893115895,0.4141341245021784,0.4120202368023733,0.4118098972130974,0.31945778908826505,0.3262769625531233,0.3202659391306651,0.32102363039101406,1.0,1.0,1.0,1.0,0.17518032555063254,0.15995930743610565,0.16493406103609606,0.16488357722677638,0.23133330490179999,0.2053413459060326,0.22268340330923522,0.21915117966996595,-0.0,-0.0,-0.0,-0.0,0.9754986711727758,0.9786203466542084,0.9775491124360609,0.9774410656925692,0.9037908486236289,0.9110772546579617,0.9046704222315418,0.9054911461567493,0.25,0.25,0.25,0.25,0.06672166649901246,0.06618647428750371,0.06637021936615523,0.06638874711478224,0.0787977449604487,0.07758984686988447,0.07865216631829089,0.07851627043920616,-0.0,-0.0,-0.0,-0.0,1.9627354456415982,1.961246061510227,1.9612465190552304,1.9604442520249001,1.7130659639184276,1.7055802758225524,1.7048534301437734,1.7031932343683593,0.0,0.0,0.0,0.0,-0.022373440456783973,-0.018677581964803444,-0.019852781444146327,-0.01984660811869782,-0.04241395481725896,-0.0336998664302687,-0.03948986293410695,-0.03829978947499595,0.0,0.0,0.0,0.0,0.208418477665097,0.19052916781538776,0.19637545142338905,0.19630583481138433,0.26747684872862937,0.23829978919031888,0.25763364201236416,0.25365773237009825,1.0,1.0,1.0,1.0,0.7959438053442053,0.7929329377489108,0.7939898815988133,0.7940950513934513,0.8402711054558676,0.8368615187234385,0.8398670304346675,0.839488184804493,2.0,2.0,2.0,2.0,5.102080033238983,5.118381311308903,5.114904775779408,5.117330719508319,3.411358383754447,3.4233822468126056,3.4199931131300825,3.42211507894458,-0.0,-0.0,-0.0,-0.0,1.5546230563300087,1.5471119370080486,1.5492262822528569,1.5486343548118027,1.3936081748301625,1.3793033132694292,1.3845874910131084,1.382169603977345,0.0,0.0,0.0,0.0,0.5814672775023411,0.5718517406306063,0.5747766557007132,0.5744236050465616,0.5117419783153494,0.49489816936594977,0.5037636531721805,0.5012190932525442,0.0,0.0,0.0,0.0,0.2473949167034828,0.24649646628319655,0.24669922312576986,0.24655837556491544,0.20779994185090445,0.2052937829797683,0.20600739807571244,0.20556068091088964
1,7,nan,0,0,A549,A549,8,8,0,AFA,AFA,64203,94424,597,1447,278,1151,439.11466753890005,1297.688051960189,1.4481015086701878,68760,0.7197553138755349,285.9122216531355,1,0.6799436583919343,0.6905593247522505,351.9299565968481,384.67648745406836,114.54693361238441,40.64826618394982,36.40054944640259,260.1845165734606,244.31957215902705,-51.91471710818638,1080.891485709898,0.9337260034904014,1.0,1.0,1.0,1.0,0.35218440082097696,0.35344261315266806,0.3519862419289758,0.3525444316357479,0.6524164711947396,0.6519426427361368,0.6506188231931618,0.6555735024629291,0.0,0.0,0.0,0.0,0.2555360561582642,0.26211271041717493,0.2549392583120205,0.2606234117155081,0.14108168474792596,0.14559648694803612,0.14119245524296675,0.14589699874545628,1.0,1.0,1.0,1.0,0.47233761798948437,0.4533086793428533,0.4741220365772006,0.45853909668243814,0.3950204219607478,0.3676302119764126,0.3991025385115776,0.35503226045171915,-0.0,-0.0,-0.0,-0.0,0.8199352304256813,0.8300956794404281,0.8193252515515473,0.8283762577234012,0.5870646514965321,0.5987099073562137,0.5873532452982855,0.5994765731887814,0.25,0.25,0.25,0.25,0.07547642883510734,0.07442532793116997,0.07558676779129775,0.07468748193042539,0.12691117851169362,0.12530092503178675,0.12687142708728522,0.12519446774873771,-0.0,-0.0,-0.0,-0.0,1.8198313541433877,1.824967559318452,1.8235652725275078,1.8284877154596424,1.1147233433066623,1.1170006462226216,1.1198372185846601,1.1064754269088155,0.0,0.0,0.0,0.0,-0.18649643808691493,-0.1694682591320321,-0.18402334336400225,-0.17071098500441595,-0.1481617404750062,-0.1285656375836106,-0.1497599023220294,-0.12204047263423923,0.0,0.0,0.0,0.0,0.558771475739632,0.5354790942023269,0.5558585574796777,0.537712532654883,0.40419059755498987,0.37719571413184283,0.4071843650613839,0.3659888164754217,1.0,1.0,1.0,1.0,0.8722319719208678,0.8689631617467674,0.8725687340153451,0.8697847975037799,0.929459157626037,0.9272017565259819,0.9294037723785167,0.9270515006272718,2.0,2.0,2.0,2.0,5.352281429483088,5.366674798731399,5.350815217391304,5.3615015923054665,3.7793395022335674,3.784044888997317,3.7771579283887466,3.7886415543474765,-0.0,-0.0,-0.0,-0.0,1.5642952979851235,1.5627384195820742,1.568295400205916,1.567095871608886,0.9736416585587363,0.9714041592745852,0.9786447633416933,0.9605784281633591,0.0,0.0,0.0,0.0,0.713022874211628,0.6967929846726832,0.714636483758202,0.702044105435423,0.3253197934810519,0.3148824597236093,0.3287461425778062,0.30651942396629117,0.0,0.0,0.0,0.0,0.24213973259246746,0.2397264237724679,0.24239393551755573,0.24066687928773423,0.11660036955724484,0.11511973666791153,0.11748464945519377,0.11310410567793605
