ImageNumber,ObjectNumber,Metadata_cell,Metadata_hour,Metadata_site,Metadata_treatment,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Texture_AngularSecondMoment_BF1_5_00_256,Texture_AngularSecondMoment_BF1_5_01_256,Texture_AngularSecondMoment_BF1_5_02_256,Texture_AngularSecondMoment_BF1_5_03_256,Texture_Contrast_BF1_5_00_256,Texture_Contrast_BF1_5_01_256,Texture_Contrast_BF1_5_02_256,Texture_Contrast_BF1_5_03_256,Texture_Correlation_BF1_5_00_256,Texture_Correlation_BF1_5_01_256,Texture_Correlation_BF1_5_02_256,Texture_Correlation_BF1_5_03_256,Texture_DifferenceEntropy_BF1_5_00_256,Texture_DifferenceEntropy_BF1_5_01_256,Texture_DifferenceEntropy_BF1_5_02_256,Texture_DifferenceEntropy_BF1_5_03_256,Texture_DifferenceVariance_BF1_5_00_256,Texture_DifferenceVariance_BF1_5_01_256,Texture_DifferenceVariance_BF1_5_02_256,Texture_DifferenceVariance_BF1_5_03_256,Texture_Entropy_BF1_5_00_256,Texture_Entropy_BF1_5_01_256,Texture_Entropy_BF1_5_02_256,Texture_Entropy_BF1_5_03_256,Texture_InfoMeas1_BF1_5_00_256,Texture_InfoMeas1_BF1_5_01_256,Texture_InfoMeas1_BF1_5_02_256,Texture_InfoMeas1_BF1_5_03_256,Texture_InfoMeas2_BF1_5_00_256,Texture_InfoMeas2_BF1_5_01_256,Texture_InfoMeas2_BF1_5_02_256,Texture_InfoMeas2_BF1_5_03_256,Texture_InverseDifferenceMoment_BF1_5_00_256,Texture_InverseDifferenceMoment_BF1_5_01_256,Texture_InverseDifferenceMoment_BF1_5_02_256,Texture_InverseDifferenceMoment_BF1_5_03_256,Texture_SumAverage_BF1_5_00_256,Texture_SumAverage_BF1_5_01_256,Texture_SumAverage_BF1_5_02_256,Texture_SumAverage_BF1_5_03_256,Texture_SumEntropy_BF1_5_00_256,Texture_SumEntropy_BF1_5_01_256,Texture_SumEntropy_BF1_5_02_256,Texture_SumEntropy_BF1_5_03_256,Texture_SumVariance_BF1_5_00_256,Texture_SumVariance_BF1_5_01_256,Texture_SumVariance_BF1_5_02_256,Texture_SumVariance_BF1_5_03_256,Texture_Variance_BF1_5_00_256,Texture_Variance_BF1_5_01_256,Texture_Variance_BF1_5_02_256,Texture_Variance_BF1_5_03_256
1,1,MCF7,1,0,NaCL,28009,38802,265,406,91,183,178.7129494091185,292.6123031882609,1.1895769068171622,28417,0.5892160878928379,188.84429143738282,1,0.721844234833256,0.8406350142384698,210.8095998810988,223.3047245357787,86.76404785393545,30.3143948282061,26.92582403567252,173,170.32899097746042,4.770471538096334,647.0681092190351,0.9856423971566316,0.06398989096336424,0.05695996065180274,0.07195412294589665,0.056550339049635225,1.0072490706319703,1.2543517406962785,0.7850326098971959,1.521584084084084,0.7380394619268343,0.6756988172765525,0.7960128996905159,0.6068581574149118,1.4642320799564976,1.5813226670564495,1.3425081756411679,1.7025274021995807,0.028505866511125744,0.02562204569095108,0.03129279363368018,0.023995591060496868,4.36394605588571,4.507452659458323,4.214192419581252,4.57878735309628,-0.23798785,-0.182695219,-0.298832249,-0.153979089,0.8320846948849803,0.7719935671935099,0.878913374495524,0.7308410168486014,0.6727253444128581,0.6337788509068786,0.7172974425777533,0.628933611213023,8.694609665427508,8.712935174069628,8.697630715943843,8.689677177177177,3.3675273664146603,3.3503685909536083,3.3796584102299327,3.315845227332958,6.682833397824808,6.481369295917659,6.911852229449721,6.219052598488119,1.9225206171141984,1.9339302591534882,1.9242212098367162,1.935159170643054
1,2,MCF7,1,0,NaCL,34089,50058,1622,519,1416,276,1509.5180850127608,390.6750271348529,1.3562486945880403,36555,0.5603816173162002,208.33497747732366,1,0.6809900515402133,0.7373278986297932,234.2715155950266,252.69942619642015,88,30.64614643996393,27.294688127912362,201.7846262682816,194.03175950078412,-28.17204178,762.222438151586,0.9325400082068116,0.26648505940369993,0.2481365657097942,0.267265348749633,0.25419842793656644,0.425620588951083,0.5698539627651362,0.4243572641280621,0.5260170583542984,0.3842566350908805,0.1759469540193964,0.38493252356025304,0.2410088795009676,1.0406520556115124,1.1790150199283107,1.0412354334672023,1.1447720568593558,0.048780672774153634,0.0435579611802612,0.048877526543051115,0.04495810312671859,2.428204201822686,2.518424850478536,2.427505665211446,2.50289999971534,-0.092452339,-0.021548233,-0.090943758,-0.035797635,0.4579568033927792,0.23104343019848192,0.45440667950436403,0.29528462632709396,0.8012077147724508,0.7589266871650324,0.8023374969682271,0.7727035650733264,8.533432708688245,8.536262311278522,8.536229687121029,8.529882800515432,1.9581127511816048,1.8712560467747945,1.9566626330148238,1.9028913205576945,0.9568403946565951,0.8131976879620595,0.9555149625239636,0.8600783626525725,0.3456152459019215,0.3457629126818027,0.34496805666299935,0.34652385525172136
1,3,MCF7,1,0,NaCL,32176,42042,1114,605,883,423,1000.2955308304327,506.70213823968174,1.1901931906015868,32518,0.5982519136954131,202.4049297606128,1,0.765329908187051,0.8401997321918361,228.28145663900256,232.07972767995054,90.4267659490264,31.770222234068868,28.257729837224055,181,182.92377695633203,-78.73722812,693.7127701597078,0.9894827480164832,0.1580592566069487,0.1469950769503624,0.16035270298145277,0.14808523059960718,0.7708053476619972,1.0444386354724873,0.6841494471487057,1.0400182196772516,0.41807001876417993,0.21561151815359766,0.4855365305116837,0.22159928212394064,1.3460915157496962,1.4907337127116902,1.2765110351584206,1.4990153897883094,0.03367326142281959,0.030355337442552727,0.03533826605974495,0.030164833577265016,3.2790208970840484,3.3810678903441933,3.2272088381126265,3.3786683877207118,-0.08778718,-0.032164458,-0.122138573,-0.037869304,0.5098772751515814,0.3234787724582367,0.585511960982158,0.34967250044884873,0.7294313311584469,0.6823737588497291,0.7416181068991216,0.6904461818764266,8.886586067933218,8.887465690759377,8.897230908094516,8.896147839666842,2.441308036057547,2.346004808466632,2.4727472515647917,2.349751445700364,1.8783289898577067,1.6186260566911415,1.9755124636538568,1.6321741249419404,0.6622835843799209,0.6657661730409039,0.6649154777006387,0.6680480861547942
1,4,MCF7,1,0,NaCL,33823,44460,1008,859,813,631,904.3144310084854,741.5903970670845,1.163314030767721,34127,0.625073214786959,207.52055590128273,1,0.7607512370670265,0.8596131169672707,235.75478012642293,239.95416228938393,92.02716990106781,33.11374013625776,29.5296461204668,185.46586600979916,184.02219527293448,-28.12962365,703.1686142824235,0.9910920971664664,0.17315874337768325,0.15996916272086692,0.17338542950582103,0.163914650257717,0.6275775561402437,0.8828854050018664,0.6118789576229909,0.8206265594677017,0.433783198830331,0.20727295571846127,0.4497090740101131,0.2621777482861556,1.2331629195026712,1.3935465759339247,1.2211862893981809,1.3673210825863964,0.03904670150975518,0.034847328695784725,0.03918539582896583,0.03558285490894398,3.027096010439884,3.1447182088130003,3.0198493810324014,3.1206246355031837,-0.098125227,-0.028850205,-0.105814695,-0.042326255,0.5179591604189154,0.2965531681334511,0.5351384739081776,0.35529109038656226,0.7503552519337295,0.6985654723600182,0.7520688877109538,0.716540780224141,9.174355993391666,9.180508896354361,9.173374330248416,9.174321535286325,2.3282850766770133,2.22661599740567,2.3343759506287727,2.2472175445101596,1.589161879509902,1.3445784146589403,1.6119591204711412,1.4038294190868328,0.5541848589125387,0.5568659549151995,0.5559595195235332,0.556113994638622
1,5,MCF7,1,0,NaCL,36936,57239,1461,1253,1240,994,1348.3155187351094,1131.8694769330734,1.3621969322812095,37588,0.8033735649612385,216.86026797073265,1,0.6452942923531159,0.7341082455128902,284.940145085471,309.00647242412253,87.68124086713189,31.91889070428492,28.284271247461902,174.65537495307723,169.674838046246,37.667456541273054,795.1513703397204,0.9826540385229329,0.25601294750180537,0.2427300310816063,0.2533358280925617,0.23966807978395024,0.3815830083330995,0.459995517705065,0.39717539354694636,0.4698337838615057,0.3939837753980471,0.2792843945020217,0.365844630123089,0.24554992697723152,0.983072095193526,1.0676753935462249,1.0035345798290796,1.0680341458972435,0.050831009365853004,0.047391557619589963,0.050016873465908315,0.04671149940534607,2.2819932461664463,2.3455947563776385,2.294679372906413,2.349541484761877,-0.107039574,-0.070695707,-0.091219418,-0.038463124,0.476931111535875,0.39741216432127047,0.44377624577628955,0.296690155388458,0.8145618809797706,0.7885727845598123,0.8091827620855196,0.7799562891815726,8.787744451614714,8.776557597489914,8.785698336496594,8.796859722781388,1.8791069226473827,1.8426894760378558,1.8689547756370757,1.8331391712138463,0.8777331381404849,0.8165011036973198,0.8554368602104745,0.7756662184887659,0.3148290366183879,0.31912415535059324,0.31315306343935134,0.31137500058756373
1,6,MCF7,1,0,NaCL,24548,32220,1717,1239,1538,1059,1619.0903535929608,1151.3105344630926,1.1672327514034617,24986,0.6130250440355149,176.79220668388857,1,0.761887026691496,0.8567271598553212,200.1738772487075,203.08865059377396,77.07788269017254,27.989663028862175,25,157.78607298360083,158.15006917179994,44.14220610482746,600.0559159102155,0.9824701833026495,0.29503331785582954,0.27169747459621213,0.28487194676349414,0.26894808091193706,0.41560199678483795,0.5730931751248453,0.47681895093062604,0.629975770162686,0.476989238942264,0.28910442335526365,0.3978872784495523,0.20669329803976128,1.0484433027610491,1.20841858358294,1.113502796241653,1.2539763276535096,0.050293829092485115,0.044246150463790296,0.04746016146383571,0.04224274758303688,2.498518970794802,2.631768957211083,2.5511304926203473,2.6380286575488143,-0.132648746,-0.050732628,-0.089912252,-0.027264859,0.5466300828941212,0.3578021567221527,0.46207139306292183,0.26518744433564717,0.8149928081902023,0.777527850100303,0.7969712351945855,0.7619530470547512,8.388780776715459,8.390413589995305,8.397884940778342,8.395811699550018,2.027929324629773,1.981035835824017,2.008402432503435,1.9337130919228493,1.1736654819352168,1.039220064548772,1.1070006026666306,0.958251755474052,0.397316869680008,0.40307830991840277,0.3959548883993129,0.39705688140919193
1,7,MCF7,1,0,NaCL,20308,28576,266,1240,78,1088,161.66175891274375,1159.730844987197,1.2418014519436926,20575,0.6399010708922738,160.80095980584719,1,0.7106662933930571,0.805281712656061,186.81886005624335,188.85444130334875,69.26037828369117,24.517486557241064,22,143.56740577164442,143.56231648980219,-78.11958933,562.9432175380073,0.9870230862697449,0.18704057037633492,0.1726846075553692,0.18721766724615144,0.1771886209081126,0.5663716814159292,0.8197074915824916,0.5457455596860802,0.6749348619072433,0.41975809918228424,0.15712003090885937,0.43912522061936476,0.30893763670543356,1.1764522398282407,1.353324490211348,1.1481023975660285,1.2496030820420878,0.04366034840258029,0.038224282193515535,0.044266695984263395,0.04113455469576743,2.894918399969123,3.0053084918838584,2.8738547288329013,2.953647195150399,-0.098654013,-0.022338666,-0.109598665,-0.060608953,0.5093999313248647,0.25620199422523526,0.5323492496118429,0.410576686176166,0.759905877538493,0.7028133665082195,0.7607083849648906,0.7283793642522147,8.812726993708118,8.830650252525253,8.8198058653449,8.82001042209484,2.251913723336998,2.117760876418286,2.2601359486591703,2.2019629913842653,1.3858199152879962,1.1253084576430439,1.4003057863513533,1.2783906200060215,0.4880478991759887,0.48625398730638025,0.48651283650936605,0.488331370478317
1,8,MCF7,1,0,NaCL,19236,26400,2037,1305,1872,1145,1951.4250883759616,1226.9890829694323,1.1544251171874342,19416,0.6231712920042307,156.499315917117,1,0.7286363636363636,0.8662320189605148,177.38947605205885,177.67385851610248,69.28924880528002,25.199070406962715,22.47220505424423,140.0071426749364,138.73371569681365,49.16356219850632,528.2569260369921,0.9907292954264524,0.1988976712951506,0.17638973237610722,0.1912321046520809,0.18465743585260433,0.5118246908223042,0.763664272792062,0.5553081726853109,0.6603134029784397,0.4746210981361856,0.22513858023937972,0.4345863556448585,0.3177514343595668,1.1307117333381438,1.3202207541471114,1.1638518009284735,1.245308424678315,0.04540488469996135,0.03895812331702504,0.043944522670555444,0.04109543081639095,2.858170803267039,3.0207978300510114,2.90550584931363,2.9552737341069815,-0.123541042,-0.028367638,-0.100344088,-0.053014481,0.5600330436697597,0.28853928730324224,0.5141139118480971,0.3855585983168363,0.776046864829681,0.7130310838221587,0.7611838175400489,0.7335241164703268,8.55717075287481,8.562578805986513,8.565082812924247,8.571960435652366,2.274689502356697,2.172452381790361,2.270215227831663,2.204282208117653,1.4365774585848214,1.2074346961770885,1.408946415895187,1.2753840428890015,0.48710053735177894,0.4927747422422897,0.4910636471451326,0.4839243614668547
1,9,MCF7,1,0,NaCL,14878,22940,1583,1333,1428,1185,1498.9988573733028,1253.5403280010755,1.2475233669012258,15246,0.6459321810805397,137.6345085600619,1,0.6485614646904969,0.8015881918780735,159.2511940999046,164.57521077003062,59.09314681077663,21.3482893907184,19,122.32947314527271,121.57153313353592,-48.52487615,482.9493141924172,0.9758625213170667,0.10272156907038488,0.0832142544535645,0.09685163456045044,0.09678451513237418,0.6994554840534617,1.377251597908193,0.8127523910733263,0.8647587781901228,0.6711205114145625,0.3349994584348864,0.6186165451976159,0.6049308642466558,1.2732288149148243,1.6223429960924411,1.3455886528422367,1.3897306831093346,0.037541883236269204,0.028030287977254518,0.035724653857307186,0.03503903596006522,3.719489410237856,4.022128832189377,3.7942839597283546,3.8167077571282544,-0.217123673,-0.054591129,-0.182293985,-0.188250345,0.7719054829024448,0.4495216906207272,0.7299455738048503,0.739988872482426,0.7257873434360662,0.6136710872611683,0.7023841970369444,0.7082595977849626,8.752917049713599,8.823794305636259,8.75735033652143,8.73515558093063,2.9481031257814108,2.764635516037041,2.9260863666378256,2.925723679887029,3.5541116025528225,2.764855097724677,3.449374771702878,3.513000453956167,1.0633917716515597,1.0355266739082332,1.0655317906940525,1.0944398080365723
1,10,MCF7,1,0,NaCL,31053,41656,646,1554,392,1390,519.9778765336682,1462.5658390493672,1.3082493035395617,31490,0.7312917825027109,198.84141314791796,1,0.7454628384866526,0.7643803037344861,244.91584236923623,254.65663156493687,80.00624975587844,29.591049980249014,26.627053911388696,161.30677310486672,167.0484638112731,84.83640022108048,714.4995667241114,0.9861225785963798,0.0889198291167092,0.06872902425330013,0.08151163137324882,0.07412192173646086,0.7318581729179068,1.4704806422111576,1.0525449905989792,1.2721374953296425,0.7716761450869257,0.5449257495890927,0.6720130812084016,0.6041542497441927,1.31136520043102,1.672628530431128,1.499946559063494,1.597270626068009,0.030123764780318515,0.023436689879908875,0.026766065832167504,0.024865208631824204,4.00498121991388,4.382256741941944,4.184632019837785,4.298985948086152,-0.288137664,-0.131943036,-0.212877913,-0.164614358,0.8604060741571136,0.6793696173524765,0.7943478932603397,0.7331555572190657,0.7327071616654051,0.6337428572788442,0.6958108240322536,0.6632528501596648,9.104286564794604,9.12640991769129,9.135139672307279,9.136272545090177,3.234291107531068,3.1782872047364665,3.2161816418830074,3.196949880375749,5.678844494979245,4.992115915969819,5.36566823861682,5.1553029635236385,1.6026756669742852,1.6156491395452406,1.6045533073039486,1.6068601147133066
