ImageNumber,ObjectNumber,Metadata_cell,Metadata_hour,Metadata_site,Metadata_treatment,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Texture_AngularSecondMoment_AA_5_00_256,Texture_AngularSecondMoment_AA_5_01_256,Texture_AngularSecondMoment_AA_5_02_256,Texture_AngularSecondMoment_AA_5_03_256,Texture_AngularSecondMoment_DA_5_00_256,Texture_AngularSecondMoment_DA_5_01_256,Texture_AngularSecondMoment_DA_5_02_256,Texture_AngularSecondMoment_DA_5_03_256,Texture_AngularSecondMoment_DD_5_00_256,Texture_AngularSecondMoment_DD_5_01_256,Texture_AngularSecondMoment_DD_5_02_256,Texture_AngularSecondMoment_DD_5_03_256,Texture_Contrast_AA_5_00_256,Texture_Contrast_AA_5_01_256,Texture_Contrast_AA_5_02_256,Texture_Contrast_AA_5_03_256,Texture_Contrast_DA_5_00_256,Texture_Contrast_DA_5_01_256,Texture_Contrast_DA_5_02_256,Texture_Contrast_DA_5_03_256,Texture_Contrast_DD_5_00_256,Texture_Contrast_DD_5_01_256,Texture_Contrast_DD_5_02_256,Texture_Contrast_DD_5_03_256,Texture_Correlation_AA_5_00_256,Texture_Correlation_AA_5_01_256,Texture_Correlation_AA_5_02_256,Texture_Correlation_AA_5_03_256,Texture_Correlation_DA_5_00_256,Texture_Correlation_DA_5_01_256,Texture_Correlation_DA_5_02_256,Texture_Correlation_DA_5_03_256,Texture_Correlation_DD_5_00_256,Texture_Correlation_DD_5_01_256,Texture_Correlation_DD_5_02_256,Texture_Correlation_DD_5_03_256,Texture_DifferenceEntropy_AA_5_00_256,Texture_DifferenceEntropy_AA_5_01_256,Texture_DifferenceEntropy_AA_5_02_256,Texture_DifferenceEntropy_AA_5_03_256,Texture_DifferenceEntropy_DA_5_00_256,Texture_DifferenceEntropy_DA_5_01_256,Texture_DifferenceEntropy_DA_5_02_256,Texture_DifferenceEntropy_DA_5_03_256,Texture_DifferenceEntropy_DD_5_00_256,Texture_DifferenceEntropy_DD_5_01_256,Texture_DifferenceEntropy_DD_5_02_256,Texture_DifferenceEntropy_DD_5_03_256,Texture_DifferenceVariance_AA_5_00_256,Texture_DifferenceVariance_AA_5_01_256,Texture_DifferenceVariance_AA_5_02_256,Texture_DifferenceVariance_AA_5_03_256,Texture_DifferenceVariance_DA_5_00_256,Texture_DifferenceVariance_DA_5_01_256,Texture_DifferenceVariance_DA_5_02_256,Texture_DifferenceVariance_DA_5_03_256,Texture_DifferenceVariance_DD_5_00_256,Texture_DifferenceVariance_DD_5_01_256,Texture_DifferenceVariance_DD_5_02_256,Texture_DifferenceVariance_DD_5_03_256,Texture_Entropy_AA_5_00_256,Texture_Entropy_AA_5_01_256,Texture_Entropy_AA_5_02_256,Texture_Entropy_AA_5_03_256,Texture_Entropy_DA_5_00_256,Texture_Entropy_DA_5_01_256,Texture_Entropy_DA_5_02_256,Texture_Entropy_DA_5_03_256,Texture_Entropy_DD_5_00_256,Texture_Entropy_DD_5_01_256,Texture_Entropy_DD_5_02_256,Texture_Entropy_DD_5_03_256,Texture_InfoMeas1_AA_5_00_256,Texture_InfoMeas1_AA_5_01_256,Texture_InfoMeas1_AA_5_02_256,Texture_InfoMeas1_AA_5_03_256,Texture_InfoMeas1_DA_5_00_256,Texture_InfoMeas1_DA_5_01_256,Texture_InfoMeas1_DA_5_02_256,Texture_InfoMeas1_DA_5_03_256,Texture_InfoMeas1_DD_5_00_256,Texture_InfoMeas1_DD_5_01_256,Texture_InfoMeas1_DD_5_02_256,Texture_InfoMeas1_DD_5_03_256,Texture_InfoMeas2_AA_5_00_256,Texture_InfoMeas2_AA_5_01_256,Texture_InfoMeas2_AA_5_02_256,Texture_InfoMeas2_AA_5_03_256,Texture_InfoMeas2_DA_5_00_256,Texture_InfoMeas2_DA_5_01_256,Texture_InfoMeas2_DA_5_02_256,Texture_InfoMeas2_DA_5_03_256,Texture_InfoMeas2_DD_5_00_256,Texture_InfoMeas2_DD_5_01_256,Texture_InfoMeas2_DD_5_02_256,Texture_InfoMeas2_DD_5_03_256,Texture_InverseDifferenceMoment_AA_5_00_256,Texture_InverseDifferenceMoment_AA_5_01_256,Texture_InverseDifferenceMoment_AA_5_02_256,Texture_InverseDifferenceMoment_AA_5_03_256,Texture_InverseDifferenceMoment_DA_5_00_256,Texture_InverseDifferenceMoment_DA_5_01_256,Texture_InverseDifferenceMoment_DA_5_02_256,Texture_InverseDifferenceMoment_DA_5_03_256,Texture_InverseDifferenceMoment_DD_5_00_256,Texture_InverseDifferenceMoment_DD_5_01_256,Texture_InverseDifferenceMoment_DD_5_02_256,Texture_InverseDifferenceMoment_DD_5_03_256,Texture_SumAverage_AA_5_00_256,Texture_SumAverage_AA_5_01_256,Texture_SumAverage_AA_5_02_256,Texture_SumAverage_AA_5_03_256,Texture_SumAverage_DA_5_00_256,Texture_SumAverage_DA_5_01_256,Texture_SumAverage_DA_5_02_256,Texture_SumAverage_DA_5_03_256,Texture_SumAverage_DD_5_00_256,Texture_SumAverage_DD_5_01_256,Texture_SumAverage_DD_5_02_256,Texture_SumAverage_DD_5_03_256,Texture_SumEntropy_AA_5_00_256,Texture_SumEntropy_AA_5_01_256,Texture_SumEntropy_AA_5_02_256,Texture_SumEntropy_AA_5_03_256,Texture_SumEntropy_DA_5_00_256,Texture_SumEntropy_DA_5_01_256,Texture_SumEntropy_DA_5_02_256,Texture_SumEntropy_DA_5_03_256,Texture_SumEntropy_DD_5_00_256,Texture_SumEntropy_DD_5_01_256,Texture_SumEntropy_DD_5_02_256,Texture_SumEntropy_DD_5_03_256,Texture_SumVariance_AA_5_00_256,Texture_SumVariance_AA_5_01_256,Texture_SumVariance_AA_5_02_256,Texture_SumVariance_AA_5_03_256,Texture_SumVariance_DA_5_00_256,Texture_SumVariance_DA_5_01_256,Texture_SumVariance_DA_5_02_256,Texture_SumVariance_DA_5_03_256,Texture_SumVariance_DD_5_00_256,Texture_SumVariance_DD_5_01_256,Texture_SumVariance_DD_5_02_256,Texture_SumVariance_DD_5_03_256,Texture_Variance_AA_5_00_256,Texture_Variance_AA_5_01_256,Texture_Variance_AA_5_02_256,Texture_Variance_AA_5_03_256,Texture_Variance_DA_5_00_256,Texture_Variance_DA_5_01_256,Texture_Variance_DA_5_02_256,Texture_Variance_DA_5_03_256,Texture_Variance_DD_5_00_256,Texture_Variance_DD_5_01_256,Texture_Variance_DD_5_02_256,Texture_Variance_DD_5_03_256
1,1,A549,4,0,AFA,59026,87312,581,1422,367,1014,475.66851895774744,1216.1692982753364,1.6214203199973252,61789,0.9113073607918916,274.1427317430424,1,0.6760353674179952,0.6167432267048741,432.38523014818225,435.6971425198931,85.98837130682264,34.379936340540944,32,175.99950162583693,178.02455374294271,-16.20177715,1096.6660889654818,0.9552833028532587,0.2850307193481252,0.272779936671241,0.28982089607480593,0.2752499786070224,0.3442673886660212,0.3416349919264093,0.3442713093491419,0.3371449781770988,0.6166500525147439,0.6156314965236714,0.6164714317089494,0.6178781097742333,0.2194574105920753,0.24640470462443193,0.21323135887298655,0.24527772418752303,0.19913663004948587,0.2139891294662746,0.18678245256633805,0.2117438658645667,0.18744954901203806,0.18905818408625144,0.1859882948051724,0.18685655155479944,0.7792888624599965,0.7495783140126876,0.7862093324273145,0.7521652526456737,0.7258699571949638,0.6999674830004815,0.7484483909910467,0.7081918193400456,0.2328006769937546,0.22590464563087229,0.24196694678785624,0.23167784767207,0.759475911773869,0.8063604836228085,0.7476141321201045,0.8051286011832548,0.7203539640217341,0.7496658587307101,0.6949499560710823,0.7453156216865584,0.6961055201566809,0.6994970911661151,0.693003439090695,0.6948490974582687,0.08180740036902452,0.07703791139186693,0.0829676400668335,0.07727357226544869,0.07689096659374413,0.0744307396955906,0.07906717615191448,0.07479130612789993,0.11134389220638918,0.11084240644186977,0.11180167549968165,0.111529409652076,2.359923499571384,2.406783656464938,2.3486752072973776,2.412440354001776,2.1169434814704418,2.136455381862913,2.1056966033465043,2.149015108112611,1.2268869159826026,1.2317315817232037,1.228463579091355,1.2259175629719312,-0.412398209,-0.370169905,-0.422373866,-0.371925438,-0.389626177,-0.359331984,-0.415901476,-0.364224528,-0.078729779,-0.071517274,-0.080798513,-0.074016953,0.8405631342355873,0.8154016083726794,0.8459711381488549,0.817231285330066,0.8006126827217596,0.7795778064247294,0.8179352966291102,0.7848307271536746,0.3092907074282322,0.2954793924239079,0.31347566011018535,0.29987128987500256,0.8903134103113043,0.8769259556268377,0.8933843205635068,0.8776136941613905,0.9004527427789281,0.8931123585494074,0.9066502080348048,0.8942122524861007,0.906275225493981,0.9054709079568743,0.9070058525974138,0.9065717242226002,4.909240866177657,4.933351153880425,4.8878856412823914,4.91100899731659,8.016319797845085,8.040345718613562,7.988346598069852,8.016679236017328,3.8179201909240863,3.8193174730464228,3.8151856775374204,3.81924689127804,2.140140342128901,2.1593641720785275,2.135443848424391,2.1653055059775044,1.9175720577189184,1.9215053004950986,1.9184867724238113,1.9366193457541518,1.0394373669705645,1.0426733976369524,1.0424752842861824,1.0390610114171317,1.76918179482454,1.7215135581486685,1.7815363388375616,1.7340873713521319,1.2537258728109606,1.2124504551912736,1.2982603448318812,1.2395099364496076,0.3012097690841333,0.29940407839646355,0.30472459434141896,0.29954502098516933,0.4971598013541527,0.49197956569327594,0.49869192442763666,0.4948412738849157,0.3632156257151067,0.35660989616438954,0.3712606993495573,0.36281345057854253,0.1221648295240425,0.12211556562067916,0.12267822228664782,0.12160039313499249
1,2,A549,4,0,AFA,75209,104412,1201,1609,893,1270,1041.9738196226515,1460.8683003363958,1.26950290364873,78348,0.3713512610562856,309.4496290512995,1,0.7203099260621385,0.7877098958386461,328.4132594255078,365.0054794109261,134.03357788255897,46.72233468938057,41.593268686170845,304.25860109946154,304.9292338380956,41.26169478432813,1095.3595231414336,0.959935161076224,0.13169488256104545,0.12542010112397092,0.1384440144982115,0.12589172370733243,0.11084337110786928,0.10428774957503159,0.11400534077699828,0.10654450367509392,0.07083368613901526,0.06292470604327123,0.07414108823202019,0.06498931028069047,0.23106132781664257,0.26662738757501847,0.210433436952774,0.2597752685362198,0.3781915183189069,0.43797270634659646,0.33817480894270313,0.41590680914854694,0.660746366160379,0.9159404801052287,0.5835697511843516,0.8498301494959498,0.9450824290087676,0.9368154395946267,0.9505063341921544,0.9381315462300829,0.9057417587288156,0.890787367526512,0.9174400911238652,0.8961012297100883,0.8890642520495431,0.8448273469643693,0.9028395730262659,0.857254436359677,0.7810899978706575,0.8435297168582879,0.7430999104385083,0.829637121896951,0.993800433961056,1.063084935944874,0.9432775768395828,1.0394386977175971,1.2762884201195015,1.443925316094633,1.2133979756783175,1.404637574081004,0.06502298034390108,0.06094935313190846,0.06788388500674268,0.06146958362894034,0.04059685178225852,0.038384103562745915,0.04250129949798502,0.0391910743437044,0.027780613750998762,0.024607470555158394,0.02908175469251654,0.02536542886967105,3.366684792666046,3.4496235175718506,3.3035136716095383,3.434276054129463,3.6745607268689877,3.7644098288970036,3.613988834652104,3.730047326666875,4.417034874787241,4.604568510804695,4.334457045652018,4.556380317388477,-0.613604593,-0.579810314,-0.639136767,-0.586382854,-0.472874732,-0.435592601,-0.504317614,-0.447111042,-0.419047181,-0.347885871,-0.451605254,-0.3687992,0.9742757964974451,0.9696377149597619,0.9772854822791952,0.9706215743344524,0.9472437083002141,0.9365319387122533,0.9552957880629801,0.9398265865086229,0.9506956828059001,0.9252981120356422,0.9592766361074795,0.9341228486381203,0.8846979884040613,0.868593625825546,0.8949298871950806,0.870789035745231,0.8209646687353694,0.8013194672805,0.836173967340401,0.8089133693663956,0.7599535502589081,0.7165670415334322,0.7760681952151266,0.7279951479641308,6.042695375234777,6.048601024910252,6.0129773168447205,6.0669793285563,12.063231531384398,12.06476762030034,12.019750505640092,12.080029156523773,12.662515651369155,12.649306697358327,12.600999063378085,12.654673983303763,3.133957746089664,3.174065720253341,3.0920823455103132,3.170308873054547,3.2642563867587446,3.2783187564472906,3.2526652674044794,3.2690007610833467,3.6882650024353563,3.677154374900553,3.690554891023024,3.6814055172571405,8.18378017540747,8.173009949914267,8.293015782984185,8.13788954145884,7.64639101618468,7.582577598635879,7.854053441940238,7.590093800637931,11.251488929813803,10.889496395359032,11.428928945267813,11.05709189870555,2.1037103758060276,2.1099093343723236,2.125862304984242,2.099416202498766,2.0061456336258985,2.005137576245609,2.048057062720723,2.0015001524466314,2.978058823993557,2.951359218866088,3.0031246741130317,2.9767305120503593
1,3,A549,4,0,AFA,37749,48509,1190,1768,919,1589,1046.7446289967945,1671.861347320459,1.2405640832405131,38116,0.7596664623689383,219.23393800734334,1,0.7781854913521202,0.8060849201662127,273.43025985291524,281.85279846047297,87.96590248499699,33.35347033933066,30,175.7867458029757,177.8152248217988,-76.91681141,767.1269837220809,0.990371497533844,0.19915035120933477,0.1861860435755956,0.19467282090933405,0.1898992752336241,0.18152146942588382,0.17348262387625604,0.18073572715869904,0.17410126966252895,0.10760731863618797,0.09809950913135865,0.10430611604651426,0.09482743480271985,0.23196939273891573,0.28809735991979507,0.24900403879440608,0.27259926003644597,0.3160850925272698,0.3652667929152278,0.3245597164601478,0.3692639019272185,0.5632767135182072,0.7877910214993873,0.6275242465038328,0.817107515599978,0.8611941913357044,0.8229142566939186,0.8501568176562132,0.8337046866151785,0.7909444950402107,0.7538991847222396,0.7828756958494031,0.748552969948041,0.8539191461973217,0.7904857409059228,0.833010371508156,0.7829753459919955,0.7822227080157033,0.8731155855574589,0.8110405890663335,0.8517259473715438,0.9208293677083408,0.9878810510829374,0.9340733423827143,0.994986745111644,1.1949667072470769,1.368837047067931,1.254850587891093,1.3787541409521065,0.07158895927553391,0.06422385582456296,0.06908932206225392,0.06623273429304485,0.04424257837218353,0.04176405092253626,0.043871697303978205,0.04180688648977864,0.030025519938254728,0.02652488538317691,0.02855714949342048,0.026345380738794926,2.83519270493575,2.939804411132615,2.8738890042421956,2.913197818476221,2.966355979242808,3.0281328999536865,2.9708569939180944,3.0267133355383793,3.914083814336187,4.07748721487812,3.962897136761665,4.1096202318742865,-0.499169858,-0.429264591,-0.475804332,-0.447855022,-0.38328713,-0.335036147,-0.3724958,-0.330835035,-0.393111553,-0.317499056,-0.364213242,-0.303506716,0.9210399511552323,0.894135410419901,0.9130997391342411,0.9021304079581935,0.8689099956517171,0.8392744569419479,0.862158219580381,0.8359123302684099,0.9234024483258558,0.8862180529806839,0.9103639455239515,0.8775967638036114,0.8841455472947306,0.8575220006683748,0.8757287688545761,0.8653570048042408,0.8488603679383515,0.8314024729865209,0.8464241558370195,0.8319675299574797,0.7895551285038898,0.7500640903828133,0.7731209262560425,0.7452291790612354,6.8929017203017295,6.94939846273811,6.912520262659011,6.930007178750898,12.141884191675258,12.1527236270469,12.13185152622469,12.15080899000497,12.201579204428285,12.155285730199397,12.157430557463531,12.175161521895193,2.6021152392423934,2.643776914628867,2.6230772124962254,2.632631383032296,2.6230357214342135,2.62122996760606,2.6123716529916945,2.608966397920776,3.2937547477300915,3.280424860293284,3.278506984678968,3.2846367522765987,3.110389186791984,2.965663835546245,3.074524398063197,3.005896741899967,2.707849556675825,2.6031654124226975,2.6650615305010206,2.567846962742067,7.148571880672421,6.732375146719619,6.888202953697515,6.712981813051385,0.8355896448827185,0.8134402988665155,0.8308821092144001,0.8196240004841044,0.7559836623007641,0.7421080513344833,0.7474053117403159,0.7342777161673126,1.927962148547664,1.880041542054748,1.878931800050367,1.882522332162857
2,1,A549,4,1,AFA,50616,76191,1836,351,1509,118,1655.5223644697328,223.3162241188557,1.3121303265729862,52141,0.737885398328459,253.86274401005556,1,0.664330432728275,0.7621194173690001,313.3611917888712,327.96493715029965,104.80935072788114,37.814778830285,33.83784863137726,215.12675768550238,211.49562349631708,-80.58044233,913.5605332682102,0.970752382961585,0.07866629990533812,0.07014019603927478,0.07485465042657541,0.06697894847046426,0.06520228414639728,0.05959199928755629,0.06498821053611639,0.05911575051099539,0.03092069300732358,0.02779264721630208,0.029684864431713417,0.02520223762769401,0.330165214050272,0.3983492793495668,0.3542572519239799,0.46284658040665444,0.6089462296010193,0.8123639797971502,0.6482536183068978,0.879338673238858,1.7061333441184208,2.7827988338192426,1.916773837957009,2.762908194701171,0.9559579711265475,0.9468758840258618,0.9528579656670028,0.9371012677237384,0.917331458205439,0.8892917420436348,0.9120696390199369,0.8777942760305238,0.9117365479444681,0.8552984307822634,0.900943039393836,0.8579404977309294,0.9244986950098917,1.0109438443080807,0.9598490757386227,1.0735962281067453,1.223252339132861,1.3698125802640715,1.2624275733875716,1.4152433937679256,1.761101327790696,2.0184393115526014,1.8262754588825159,2.02377878011811,0.04263516805864434,0.03955685350165721,0.04151742700339191,0.03731777984893772,0.02526398894659166,0.023170827761419665,0.02486613472224204,0.022416311619672634,0.012902507192491202,0.010965298434688445,0.01232052785493251,0.010853468221760783,4.132412990144502,4.268340999429164,4.18891029866699,4.3517947338136915,4.535736428204217,4.699516406603933,4.574393336510489,4.745849675559191,5.7343608952306395,5.961842937237524,5.798287529735949,6.0369004600554454,-0.587674338,-0.54275404,-0.570567571,-0.508071178,-0.450969318,-0.393812638,-0.438153778,-0.371065317,-0.378948811,-0.310643702,-0.36136191,-0.296353811,0.9838211737157729,0.9789758387523899,0.9821948618871411,0.9738515111241363,0.9636952248158355,0.9487840922057861,0.960833433306059,0.9407047031478319,0.9651457041230567,0.9425335972323378,0.9604632364111069,0.936790598545024,0.8367859092839377,0.8108775099577054,0.82818707003899,0.7865434380776339,0.7576418486749212,0.7257310693972683,0.7564112447600144,0.7148618789664782,0.6492730634364837,0.5947538448386269,0.6308665216825725,0.5856860690963541,9.332126751734041,9.382704389602926,9.36313715883806,9.419429040870815,17.36905219308002,17.382026855007595,17.381672688672506,17.45900595604847,19.41348001051546,19.348601814971463,19.378141139485987,19.458040665434382,3.7925481899139952,3.833855319058993,3.8114532226148867,3.839111780464394,3.8575952597819505,3.8468322362408873,3.8499497097940565,3.8358965494243136,4.485675309370857,4.465284614035931,4.489691791840657,4.484647866461467,14.663022997098523,14.598579028821888,14.675100599780137,14.25435243637989,14.123289670103532,13.863397246928002,14.09645142057866,13.511782211712386,36.953885143374066,35.67979488735676,36.7836632888758,36.13499234092177,3.748297052787194,3.749232077042876,3.7573394629260264,3.6792997541966344,3.683058974926155,3.668940306681293,3.6861762597213925,3.597780221237784,9.66500462187311,9.615648430294016,9.675109281708245,9.724475133905784
2,2,A549,4,1,AFA,36888,53108,1910,428,1626,241,1786.1277380177835,346.81264909997833,1.4107888266145763,37841,0.797389245289541,216.7193123055504,1,0.6945846200195828,0.7088233058945237,288.26226894801397,285.2595309538316,82.63776376451628,30.13306895118013,27.294688127912362,184.5529363891453,173.95628214866733,-79.19450115,808.6833329081849,0.9748156761184958,0.3529008925165337,0.3506313404981822,0.35297456199873817,0.3454624332042611,0.30728293762748576,0.3053167855997237,0.3064446212101547,0.29931455142969926,0.1568900189423427,0.14194705001093463,0.1524661288787912,0.14118428173200992,0.12257956821722679,0.14317558299039781,0.13228825983985562,0.15528549930435276,0.2879479189850879,0.42478280749885683,0.3494417503101387,0.34220165251710727,0.5453204985533051,1.1424611339734794,0.8224596819668434,0.8216303699707544,0.8521265075493424,0.819602206662293,0.8363085640219657,0.8038301310560335,0.8563987359050863,0.7533100547337755,0.8099375226251113,0.8272102643441847,0.9091386274739907,0.7781421467116831,0.8492598931646337,0.8623408921773268,0.5367305784362328,0.5924953373828336,0.5636805156002861,0.6229107156443793,0.8818606032994503,1.0588155463773001,0.9713554306185983,0.9602819840270013,1.174598618590771,1.518872685497421,1.3647054710170572,1.3814391985405585,0.116978472930838,0.11092946582969698,0.11408476954064062,0.1075312347959398,0.04035349040509579,0.03586953438845375,0.03795954297915413,0.037637848163078386,0.023296448725074092,0.01890935874064375,0.020946757421500296,0.0203463948934468,2.0068911108431684,2.035077942630294,2.0154205440991975,2.068952126432684,2.652133717478116,2.6858082336378817,2.675433625095433,2.6973412225282978,3.6522049863802764,3.828507032810695,3.7400945802647487,3.856743826969248,-0.57393195,-0.521867331,-0.549352998,-0.496228555,-0.396558167,-0.301777013,-0.347389424,-0.348535021,-0.386093352,-0.257019395,-0.319635304,-0.295684903,0.8950890141607659,0.8731329530619163,0.8847013279966968,0.8629819661482171,0.8547950148545821,0.7842274871257517,0.8217532081523257,0.8244447864720319,0.9087234833322421,0.8226033077515014,0.8711931838161864,0.8588887458912379,0.9387102158913867,0.928412208504801,0.9338558700800722,0.9223572503478237,0.8626029379034055,0.8277571913011272,0.8447591532383788,0.8420170930463672,0.7910800502356321,0.7181741959248513,0.7565203517296538,0.7442401800258439,4.250778989539284,4.260802469135802,4.256230968760573,4.298219710951476,10.726797240151344,10.67026748971193,10.695725724596818,10.768959936397968,11.792371466726019,11.66829561042524,11.727951956693357,11.818932962321473,1.8843115426259411,1.8919023596398965,1.8831322842593414,1.9136666271283311,2.350062504527959,2.2919746343435947,2.323833360047336,2.3313037546022053,3.092533380199891,3.023248960595586,3.0447893538202773,3.0723908000731184,1.5353182224652961,1.4441562833409556,1.4840242741599212,1.4278883096020998,3.722433477027849,3.0190771118055153,3.3276833207356162,3.6187009001524615,11.458031055424442,9.15657599309003,10.089827687778723,11.115543754812052,0.4144744476706341,0.3968329665828385,0.4040781334999428,0.39579345222661466,1.0025953490032045,0.8609649798260683,0.9192812677614199,0.9902256381673951,3.0008378884944165,2.5747592817658713,2.7280718424363926,2.9842935311956893
3,1,A549,4,10,AFA,72961,145824,1055,890,719,456,928.3061224489796,697.0867175614369,1.8371713505035772,83602,0.8452887963541345,304.78981351649895,1,0.5003360215053764,0.5443150415588047,447.5987939055874,463.15979963723106,107.42439201596628,37.37255404373021,33.1058907144937,263.9576209349353,239.15637530000916,-25.1858217,1297.8519471906084,0.8727183560201909,0.18123146823799618,0.16455796934964484,0.18894564956276066,0.18002069566843443,0.09656883907491827,0.0864218239110439,0.10045548469263242,0.09285363704191764,0.06461828676299808,0.05428673619650456,0.06779673321677211,0.059072310193873524,0.18094497100014148,0.22464403224184254,0.1609277857484457,0.18490405721164055,0.381441405808566,0.504556086501069,0.34975701564650685,0.4177285005161856,0.8058820205672957,1.2513094264353466,0.7318323548414281,1.0056568284991019,0.9423034747475755,0.9283267096932554,0.9486444822158335,0.9409611923927661,0.9096926201807853,0.8787583479892314,0.9174554287366715,0.9003340120785499,0.8752426131880889,0.8039815354138845,0.8867629734930773,0.8426091888404673,0.6826457391868134,0.7714122771896844,0.6367150993674985,0.6909904996048163,1.0041297898994501,1.13852848823628,0.9650562305644741,1.045748268070971,1.3719277135019723,1.5992573580821083,1.317854304773685,1.4740180785047747,0.08953666582922139,0.08113174054174661,0.0938964494855332,0.08867486895300519,0.04077317665016911,0.03659957279884676,0.04228383328084446,0.039298177570292074,0.02614974963446406,0.022164155359214982,0.027226708419691433,0.024336770638274795,2.9274895895264628,3.0530874196779996,2.8654702856962895,2.938968697012419,3.7346735006524447,3.9026658151617695,3.6790432386832417,3.7870677396863157,4.58685030951782,4.851353759291107,4.512722137192799,4.7050934400374205,-0.63113066,-0.57811783,-0.658456953,-0.626651891,-0.483598153,-0.412087667,-0.506735649,-0.460958591,-0.388205334,-0.290594595,-0.413769875,-0.342722657,0.965795312505758,0.9573304028965225,0.9695190389168954,0.9651833322697131,0.9527014307703052,0.9317112219637843,0.9579478933639928,0.9468558079553984,0.9435283750129665,0.8988001410184985,0.9513357803951621,0.9258280809865415,0.9096293676616213,0.8884366154686131,0.9195698652488256,0.9075989520640091,0.8232300259916373,0.7866043881929198,0.8349981741060141,0.8107176934780926,0.7382573057679251,0.674831970895968,0.7519757261581634,0.7053256958008446,4.668312349695855,4.706834868317074,4.656075055560244,4.673412164554273,10.699047915018646,10.759467332501037,10.679288744065843,10.711261331334585,11.33365352017177,11.40051946561052,11.311848647433914,11.352448699636549,2.745690449498112,2.8239703351782346,2.70423091799172,2.7535919193434877,3.3103351942139443,3.3272112532179534,3.2949262651953695,3.3177981608231453,3.764605675218095,3.752778518994275,3.762795042623056,3.7614516845453916,6.091355491064071,6.043912393182964,6.106277480286714,6.078910023917732,8.066182843110425,7.818591579884142,8.12462259026941,7.9648403021009955,12.11330523016079,11.515951342364247,12.193840058443058,11.773447886575752,1.5680751155160522,1.5671391063562057,1.5668013165087897,1.565953520282342,2.1119060622297425,2.0807869165962884,2.1185949014789713,2.0956422006542894,3.229796812682018,3.191815192199911,3.231418103321108,3.194776178768713
3,2,A549,4,10,AFA,48266,61978,1960,1333,1694,1100,1826.4143082086769,1215.4298470973356,1.1843578927356935,48587,0.7009608823001331,247.89953583294053,1,0.7787602052341154,0.844339372527122,294.35025428318426,303.81902507907563,105.3612832116238,38.855241221417295,34.88552708502482,210.5567375598031,209.93051911766034,-57.38248358,847.5533905932737,0.9933932945026447,1,1,1,1,0.5555895697400124,0.5506878328847697,0.5541812605418636,0.5529785349581317,0.9949989051203966,0.9949371379946425,0.9950237561338143,0.9949529154204503,0,0,0,0,0.24388017239549054,0.24710064815416966,0.2457814896880859,0.24574146686379122,0.00250525466550604,0.0025362554464459907,0.002471450485767854,0.002528336654453515,1,1,1,1,0.06202746295660439,0.06141826191667024,0.05630461805621085,0.06086853224320791,-0.001254198,-0.001269738,0.01571187199966556,-0.001265768,0,0,0,0,0.8014335460835047,0.8066503362120963,0.8045232206502834,0.8044584732444706,0.02525725950857578,0.0255247434279429,0.02496495442648823,0.025456470130839588,0.25,0.25,0.25,0.25,0.0952986830460818,0.09447904108202054,0.09481352549260436,0.0948237008362883,0.22055623664584423,0.2205356736523846,0.22057866061004608,0.22054092611007872,0,0,0,0,1.2349344157559021,1.2465521617655333,1.2369354523038822,1.2409233716090164,0.027762514174081813,0.028060998874388888,0.027797695114828803,0.027984806785293102,0,0,0,0,-0.004195731,-0.004084571,-0.003472475,-0.004028968,-0.000163267,-0.000165555,-0.003731066,-0.00016497,0,0,0,0,0.07196449841854334,0.07133763133737442,0.06552445894774796,0.07069090703876293,0.002129099172045892,0.0021554619632280438,0.010193305858497247,0.0021487278535575398,1,1,1,1,0.8780599138022547,0.8764496759229152,0.8771092551559571,0.8771292665681044,0.9987473726672471,0.998731872276777,0.9987642747571159,0.9987358316727732,2,2,2,2,4.307190930128872,4.311916065118901,4.307823419123914,4.309592680679652,2.002505254665506,2.002536255446446,2.0025140617010395,2.0025283366544535,0,0,0,0,0.9910542433604116,0.9994515136113635,0.9911539626157962,0.9951819047452252,0.02525725950857578,0.0255247434279429,0.025326244629060947,0.025456470130839588,0,0,0,0,0.2761354203088153,0.27943985040437624,0.27511009119859864,0.27759626656509084,0.002498978364566362,0.0025298228547567803,0.002550352410075618,0.0025219441682153843,0,0,0,0,0.13000389817607605,0.13163512463963567,0.13022289522167263,0.13083443335722134,0.001251058257518034,0.0012665195753003289,0.001255450723960827,0.0012625702056672239
