ImageNumber,ObjectNumber,Metadata_cell,Metadata_hour,Metadata_site,Metadata_treatment,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Texture_AngularSecondMoment_BF1_5_00_256,Texture_AngularSecondMoment_BF1_5_01_256,Texture_AngularSecondMoment_BF1_5_02_256,Texture_AngularSecondMoment_BF1_5_03_256,Texture_Contrast_BF1_5_00_256,Texture_Contrast_BF1_5_01_256,Texture_Contrast_BF1_5_02_256,Texture_Contrast_BF1_5_03_256,Texture_Correlation_BF1_5_00_256,Texture_Correlation_BF1_5_01_256,Texture_Correlation_BF1_5_02_256,Texture_Correlation_BF1_5_03_256,Texture_DifferenceEntropy_BF1_5_00_256,Texture_DifferenceEntropy_BF1_5_01_256,Texture_DifferenceEntropy_BF1_5_02_256,Texture_DifferenceEntropy_BF1_5_03_256,Texture_DifferenceVariance_BF1_5_00_256,Texture_DifferenceVariance_BF1_5_01_256,Texture_DifferenceVariance_BF1_5_02_256,Texture_DifferenceVariance_BF1_5_03_256,Texture_Entropy_BF1_5_00_256,Texture_Entropy_BF1_5_01_256,Texture_Entropy_BF1_5_02_256,Texture_Entropy_BF1_5_03_256,Texture_InfoMeas1_BF1_5_00_256,Texture_InfoMeas1_BF1_5_01_256,Texture_InfoMeas1_BF1_5_02_256,Texture_InfoMeas1_BF1_5_03_256,Texture_InfoMeas2_BF1_5_00_256,Texture_InfoMeas2_BF1_5_01_256,Texture_InfoMeas2_BF1_5_02_256,Texture_InfoMeas2_BF1_5_03_256,Texture_InverseDifferenceMoment_BF1_5_00_256,Texture_InverseDifferenceMoment_BF1_5_01_256,Texture_InverseDifferenceMoment_BF1_5_02_256,Texture_InverseDifferenceMoment_BF1_5_03_256,Texture_SumAverage_BF1_5_00_256,Texture_SumAverage_BF1_5_01_256,Texture_SumAverage_BF1_5_02_256,Texture_SumAverage_BF1_5_03_256,Texture_SumEntropy_BF1_5_00_256,Texture_SumEntropy_BF1_5_01_256,Texture_SumEntropy_BF1_5_02_256,Texture_SumEntropy_BF1_5_03_256,Texture_SumVariance_BF1_5_00_256,Texture_SumVariance_BF1_5_01_256,Texture_SumVariance_BF1_5_02_256,Texture_SumVariance_BF1_5_03_256,Texture_Variance_BF1_5_00_256,Texture_Variance_BF1_5_01_256,Texture_Variance_BF1_5_02_256,Texture_Variance_BF1_5_03_256
20,5,MCF7,7,13,A1331852,34974,48990,1000,1263,770,1050,886.0812317721736,1157.5735403442557,1.2755264150563554,36880,0.6446658532536289,211.02198899064425,1,0.7139007960808328,0.7839900359537578,244.71708040411755,253.55867171130237,83.6301381082203,31.568142471385645,28.284271247461902,192.88197195465142,187.07751505278355,47.00178482494906,748.7249634685276,0.9483188720173535,0.08389567297896204,0.07956172235327044,0.08237994804212717,0.07899576082816266,1.6258330875847835,2.234344218255626,1.620672308693851,2.1795844625112917,0.3638848594125749,0.11977444791431359,0.36570444517979966,0.1446417353418951,1.737609658357673,1.9151535211500192,1.7308420628201096,1.8997991097451656,0.01787975291628377,0.015738458870957858,0.017842525008041874,0.015798730129278696,4.229895854640633,4.305012077167921,4.234135364175029,4.310702813292808,-0.055688927,-0.016762203,-0.053521312,-0.015121355,0.46387864947873325,0.26492759155802353,0.4557693712203616,0.2521304505486501,0.6214590879244373,0.576477659486681,0.6133031454907946,0.5757551119158006,15.008257151282805,15.004208703957975,15.006953897141505,15.006985847636255,2.8990322576662777,2.763984465590294,2.8954932915949585,2.780506150186197,3.4859241520979936,2.842409604582997,3.4894764110247536,2.9167232545422337,1.2779393099206686,1.26918845570966,1.2775371799296664,1.2740769292633942
20,6,MCF7,7,13,A1331852,32464,44512,774,1574,566,1360,666.8624014292755,1464.2512321340562,1.161234854948098,32786,0.6560234659628906,203.3087518536335,1,0.7293314162473041,0.861152243010046,234.53973557949652,233.69210512980536,87.78382538941898,32.37143806694438,29,176.7667788857597,177.01663571096805,44.82289221267348,688.2813126546316,0.9901787348258403,0.13498302237762494,0.13416016208027912,0.13614277373644645,0.12995809502255193,1.3637956297381666,1.6917481172888957,1.2981479124236255,1.7689536544203557,0.287487341158388,0.10280663481049498,0.31404740049441415,0.06478951629982813,1.6258377838524931,1.7449775769240952,1.6057108529946125,1.7675813682871315,0.020887892816751956,0.0192713112515022,0.021089918849384524,0.018895498512365175,3.781701454185183,3.802935263588508,3.7636738706869144,3.8285825078503084,-0.058474144,-0.036704168,-0.060456443,-0.02640584,0.45134233784627265,0.36406905491492253,0.45731523371694066,0.3120518085720526,0.6727895535770702,0.6487575016800445,0.6760112051630336,0.6384192179459323,14.222176212015034,14.222560487101426,14.218463594704684,14.23266908996495,2.6180007158993064,2.5001921226439143,2.6192121789066976,2.490351522217495,2.4643346155696975,2.0794525690460546,2.486801407279529,2.0140528136453497,0.9570325613269759,0.9428001715837127,0.946237329925772,0.9457516170164553
21,1,MCF7,7,14,A1331852,44842,57511,1833,457,1634,168,1734.9253155523838,307.0099014316935,1.2194957164356792,45278,0.7697552279046249,238.9447795307823,1,0.7797117073255551,0.8200110804183737,300.0399056160904,299.90165054564136,95.88534820294495,36.19602091711227,32.7566787083184,191.49735542633093,191.52722270968798,14.19455702245369,828.9676041556469,0.990370599408101,0.18736460614844203,0.18201323282053042,0.1914711741945448,0.18078162448950225,0.964251964874271,1.2372147915027538,0.8419732250781126,1.1456047803557257,0.2754862949828019,0.07622483545737392,0.3691115094714049,0.14122617432504755,1.4526017503724864,1.5898253596241478,1.388437765291761,1.5455949966640998,0.026366046868666452,0.023894796856318214,0.02756910119462963,0.02458801518439311,3.2318859045398054,3.2852317928899017,3.1908777310810614,3.279186035238104,-0.05290972,-0.023997936,-0.079157541,-0.026310915,0.4013528607710885,0.2769396221940158,0.4808857453964412,0.2893365835341311,0.7202093577493637,0.6898268537243107,0.7371886296596418,0.6967629934718307,11.630211814598843,11.635141389364557,11.624056377859375,11.635964707529993,2.3029632005400273,2.21095610649629,2.345698969648445,2.244067685197634,1.6975388561879186,1.4413910835866375,1.8271933161364302,1.5223963768880537,0.6654477052655352,0.6696514687723507,0.6672916353036413,0.6670002893109555
21,2,MCF7,7,14,A1331852,10693,13420,1942,492,1832,370,1886.7109323856728,428.4825586832507,1.1282329311966186,10817,0.40600017067516386,116.68226279882086,1,0.796795827123696,0.8863417937458951,122.2536150956984,123.9395013706284,54.74486277268398,19.318464432648913,17,109,111.72427807415048,4.688587562859418,389.3624817342638,0.9885365628177868,0.1260660833243358,0.12125295448150925,0.1270601431364939,0.11699073408739562,1.0015868293166714,1.2764532819316223,0.9976333694901884,1.309161080641885,0.3261157564859495,0.14850889816378587,0.33647567882219626,0.1295090222798973,1.454985327063911,1.6002071702128333,1.4711684504348221,1.5988063289926708,0.02915030812535109,0.02611589685493126,0.02851260937740583,0.025917084159235146,3.5102257386347526,3.5762916878886526,3.5215197753228,3.6038698330350334,-0.0527161,-0.020460566,-0.054015777,-0.010271395,0.41603636343692135,0.2669505931382791,0.4213961148642094,0.19111293123118372,0.6800722779213075,0.6542035937186591,0.6858533144205168,0.6306902773297008,12.050282653972033,12.05620371309729,12.062222660487132,12.053828966077596,2.5050189592709278,2.414360509993383,2.5127666565454785,2.400924598841065,1.9709914404875803,1.7217067203960994,2.0094406371395905,1.6987071549846178,0.7431445674510684,0.7495400005819235,0.7517685016574305,0.7519670589066223
21,3,MCF7,7,14,A1331852,21510,29232,1345,772,1201,569,1268.5530915853092,671.4899116689911,1.2255950043597321,21952,0.6957532544696721,165.49133695530213,1,0.7358374384236454,0.8159302187449873,196.436302556586,202.15835377248203,68.9492567037528,25.656506780693647,23.021728866442675,139.4722933248038,141.09643839385532,-3.042308337,575.5706345359769,0.9798651603498543,0.09636169835400553,0.09010274237213467,0.09890717440588609,0.09054812757634337,1.2231328357480853,1.7389504804138944,1.1474510181485582,1.583703265265858,0.4852124661659494,0.26777940112457904,0.5171913659282305,0.3354951977703056,1.578408677586686,1.7734571589664598,1.5441180465270758,1.719198959780894,0.02314633494493771,0.020131277445147384,0.02401149108771232,0.021034279964723332,4.043888848470691,4.165273019014602,4.002144430065416,4.138819117594302,-0.092577846,-0.034924999,-0.113297515,-0.049708482,0.5697929872973092,0.37096977092103234,0.6177588983079227,0.43612866430872566,0.6492267915508073,0.601516332879317,0.664991691050404,0.6141676109574724,12.40982486950583,12.42552352796255,12.419583112694365,12.406530531715495,2.899689217234857,2.787661098029377,2.9081267057848033,2.828002578163766,3.528858055089529,3.0108489190695593,3.605782197552344,3.1828635374174326,1.1879977227094116,1.1874498498708377,1.1883083039252398,1.1916417006708286
21,4,MCF7,7,14,A1331852,20151,26334,1393,927,1260,729,1324.7558930077912,831.6426976328718,1.2381735147666486,20660,0.7344425417463548,160.17818224077294,1,0.7652084757347916,0.8076412458139716,195.14846221273132,201.42740627829173,65.11528238439882,24.71549253680985,22.135943621178654,131.5333993182041,132.44157707284435,-9.33449365,559.9432175380073,0.9753630203291385,0.1940706441049695,0.1911181075741047,0.1942302196526286,0.1901514747653467,0.796441243999165,1.029744892558484,0.8083170556183821,0.9495449045088652,0.18671716375052475,-0.055379296,0.1724879216450578,0.03458890218538632,1.3343015345977,1.4721854035070043,1.3505052912448738,1.4311949753655662,0.027806995835754987,0.025433252703415475,0.027408642417904024,0.02602405053888626,2.9391307424567152,2.9593044003156863,2.9437992872782024,2.9722580675829917,-0.020931695,-0.004199432,-0.016622015,-0.002843804,0.24551669269583182,0.11124892128656368,0.21941836747358617,0.091808666951442,0.7166588729933604,0.684336881264384,0.7135444868840086,0.6940500007852901,12.587194740137758,12.589499311950883,12.588105273979645,12.58957226285053,2.104756371895782,1.96015738629921,2.0872846272690246,2.020783310157953,1.162142433167901,0.9216765461782472,1.145290817333148,1.0175857958908239,0.4896459192917604,0.4878553596841897,0.4884019682378806,0.491782675099941
21,5,MCF7,7,14,A1331852,30739,38218,723,1220,529,1023,627.4855395426006,1121.8655779303165,1.1106133971742813,30946,0.35214358034063714,197.83354206406497,1,0.8043068711078549,0.9004033289570309,204.6404672349982,208.90428430264421,95.13148795220224,32.87898637699639,29,192.57221604935793,191.5324249876011,-39.39323166,654.98484809835,0.993310928714535,0.057268259854939475,0.05169567459484176,0.058365744177584736,0.051060046425081614,1.7168784029038116,2.5958864327445417,1.690953676643488,2.50107292482714,0.5075914963761403,0.24153022368246393,0.5089041870908787,0.2799527606431879,1.7556308368030327,1.9986670253517331,1.7478369194617016,1.9720069072832827,0.020350517929291077,0.01635945173793444,0.0204532026263941,0.016742139007635198,4.634151126738271,4.7888247723046735,4.621202499967854,4.793420201796522,-0.095970787,-0.021188976,-0.093490329,-0.02792545,0.6109175014969648,0.3122068910504358,0.6036754907269339,0.35628996884405245,0.5917005392611242,0.5244074442123774,0.5943348800644093,0.526024719948419,12.082341870000668,12.1414807475486,12.09580436024052,12.102081133553597,3.235313778930098,3.0805593266417888,3.221228542479562,3.1147667390858795,5.256512146887815,4.2491758592504425,5.195497529799212,4.445896074210282,1.7433476374479042,1.711265572998748,1.7216128016106893,1.7367422497593665
21,6,MCF7,7,14,A1331852,37092,52852,1115,1728,823,1547,958.841043890866,1636.7449584816134,1.2965589456628908,37848,0.808337033920535,217.31774247243746,1,0.7018088246423977,0.7712722999174795,285.2856073661782,299.0468190768797,86.83317338436964,32.02992245345448,28.635642126552707,173.75889573243106,167.95334305756356,-77.49574158,777.3940110268397,0.9800253646163601,0.11854890127828732,0.1067366921053477,0.11204969049543315,0.11288945236902477,1.1053416972946084,1.603538867903093,1.244359003143242,1.4107172901127247,0.4057642742044423,0.14684787635312557,0.33132755530400804,0.23291694391006482,1.5234044352778242,1.7345002013835413,1.5963842999537123,1.6632584379017485,0.02631574968150194,0.02211722407002435,0.024490185928217948,0.02349960703701282,3.774079582230393,3.9172135833752177,3.842134553130072,3.8545445624060606,-0.086033478,-0.020074547,-0.050760402,-0.035796547,0.5364008615876655,0.27633428857546216,0.42586017684994165,0.3620374412361095,0.6887308475322695,0.628760949140431,0.661005272449546,0.6518700894166293,11.98283914112803,11.998210684768102,11.99969128872923,12.003224720991533,2.715275134850963,2.586450186712773,2.6771405841774927,2.617200626127752,2.6148711721513394,2.1555536162099997,2.4775201112533694,2.2674171150548545,0.9300532173614968,0.9397731210282956,0.9304697785991252,0.9195336012919029
21,7,MCF7,7,14,A1331852,32771,44892,692,1869,520,1608,603.7887766622929,1735.3307192334687,1.1909599329631164,32970,0.7451129217104454,204.26779756123094,1,0.7299964358905818,0.8396588099416521,250.65734932776488,260.2325882744127,86,31.698000713869938,28.442925306655784,171,167.1729935639273,-2.913651815,700.3229432149742,0.9939642098877768,0.057369163446055436,0.05360983846975453,0.059257572022472664,0.053808813788407475,2.40856797813513,3.179229587919119,2.095014258406192,2.826612645951637,0.37849120532496494,0.1791047701577999,0.4590141617398457,0.27255415374410824,1.9424317319385784,2.105301241197539,1.8624974207280944,2.0400068260601683,0.014942684403979611,0.013188270490927934,0.015890097308966816,0.013770286928091676,4.787004373272969,4.882259108164522,4.740310694501879,4.859422050287362,-0.073769652,-0.036445427,-0.092443902,-0.045804497,0.5540348734293461,0.40714098422559797,0.606933866352717,0.4513501056197675,0.5777816190015221,0.5349642546243619,0.5929308665865842,0.5433796540823914,12.045128074747346,12.036856923470694,12.02951960139137,12.04979901741849,3.2367946354797956,3.122232305581912,3.2709019543216544,3.1803014476728952,5.342144477653932,4.566532532126985,5.650158018723658,4.94472225272159,1.9376781139472783,1.9364405300115166,1.936293069282442,1.9428337246683043
22,1,MCF7,7,15,A1331852,10190,12876,990,234,874,123,933.3108930323847,174.79607458292443,1.1363726215812842,10308,0.45912547330160075,113.9048329126175,1,0.791394843118981,0.8799930419024712,121.56707367119841,125,51.85556864985669,18.51687866396846,16.492422502470642,108.90249696932503,107.99671522361618,52.20643861427742,381.4629867976521,0.9885525805199845,0.042495001116249057,0.04023318606470074,0.04368130232014215,0.040347872562785436,3.243175921120913,4.3121012335176525,2.7129032258064516,3.7114620259963482,0.37830296029772537,0.16773968211471393,0.48246087510574526,0.2965356792593854,2.1214061524680146,2.3024510516800563,2.007383491895825,2.1863132194544748,0.011719358921943186,0.010030729546383671,0.012750393763533227,0.011142026440837094,5.201812169646483,5.3011940043365815,5.147357149686365,5.221651782750261,-0.063866387,-0.023060027,-0.086976228,-0.06154674,0.5389706399939028,0.34107187324662536,0.6113749324500768,0.5312352413063728,0.512141368397216,0.473067443381236,0.5290538871813545,0.47795261997712607,15.055941878567722,15.148766482347936,15.06462018730489,15.030830379202921,3.3991674689419584,3.30331505762425,3.4653544535069827,3.3344761328389345,7.190124268547152,6.05028452692423,7.770954304233527,6.840493251817463,2.6083250474170256,2.590596440110481,2.6209643825099747,2.6379888194534686
22,2,MCF7,7,15,A1331852,24456,31790,1477,544,1307,357,1391.8017255479228,448.28929506051685,1.1568354371416218,24730,0.4578185675745276,176.46060836924238,1,0.7692985215476565,0.8644271846226113,187.53014064284082,198.01010075246163,82.73451516749222,28.8369655500324,25.495097567963924,165.46903033498444,166.72285487539773,-33.09489409,596.2569260369921,0.988920339668419,0.041873279505679734,0.03868636532882505,0.044467823675407026,0.03845300142171693,3.0402193784277878,4.210526315789473,2.9496631498665318,3.961980624327233,0.41741338694645597,0.19795674551131967,0.43172304292160807,0.24701257509961125,2.077749388448109,2.2655377901312646,2.0576372795047675,2.235411935020325,0.013341789599399472,0.011533327206590777,0.013833155572500375,0.0118328062495389,5.168972229104048,5.282381616634849,5.125195726779039,5.271361820828281,-0.066587642,-0.027556312,-0.08012452,-0.033699104,0.5473189277473044,0.37043336799708426,0.5899602557587891,0.4065727955240588,0.5295815510619558,0.4867213735645514,0.550441281351369,0.4930830075116917,13.669189235151567,13.69182199541582,13.673869751281725,13.686071044133477,3.4530235050607043,3.3503862248410763,3.458097670583593,3.3834055681997244,7.396750199341625,6.288973037206773,7.431412884014094,6.56138402509265,2.6092423944423544,2.6248748382490703,2.5952690084701473,2.630841162354976
22,3,MCF7,7,15,A1331852,21980,32757,1521,676,1342,493,1429.4316651501365,587.2547315741583,1.268341350534937,22945,0.7190626147099408,167.28958483204767,1,0.671001617974784,0.7884312843527801,202.8832722583585,200.8830505542964,69.12307863514182,25.38790740202842,22.825424421026653,144.7123157593853,140.9927744805975,-50.96654237,591.8843430349616,0.9579429069514055,0.050396764846116306,0.04525829884224622,0.04990527573696561,0.045740920837017904,2.234397987755683,3.675223648385842,2.7068532131847287,3.189420775490665,0.573552425481618,0.29320946120227004,0.48061778944995237,0.3961882570625009,1.9090153251131188,2.208588783217445,2.025815452037204,2.1151657263636054,0.014401359555519327,0.011308673446789342,0.013185538272753622,0.012390729504809557,5.008329744928024,5.2024505601712105,5.074883292981449,5.1533918500937475,-0.118424015,-0.039290816,-0.088687921,-0.06741567,0.683842307856788,0.4338234327924385,0.6128627627534204,0.5495468260720727,0.5665105491594087,0.4932313619931693,0.5508352966814145,0.5182438807042357,13.455792321199754,13.447880202255934,13.432961821199905,13.465055050263285,3.4845845871947243,3.3245152495925265,3.4322563076907384,3.4218631785089775,8.244723579668602,6.724529734384333,7.716504222635336,7.374867888305005,2.6197803918560822,2.599938345692564,2.6058393589550164,2.6410721659489127
22,4,MCF7,7,15,A1331852,20018,25550,1926,1218,1751,1072,1839.360325706864,1141.388150664402,1.1284950206901518,20196,0.5670021424152043,159.64870562114962,1,0.7834833659491194,0.8861359435936471,176.2465770503377,176.81911661356077,72.12489168102785,26.02702285593603,23.08679276123039,144.95638289215302,145.17718128945185,-84.31759333,532.8010819142764,0.9911863735393147,0.07234256263976407,0.06834188793206811,0.072156877832917,0.06994754137436729,2.17679386146827,2.8955105073232854,2.1904811660832766,2.581754683035242,0.2438595205955293,-0.015015196,0.2384837637107925,0.0789648089924394,1.8707014199844911,2.0323765161865732,1.8655970629222258,1.9705726148400136,0.016488051736381754,0.014657821441165196,0.016750330828087703,0.015323798752177898,4.415966859547222,4.460336511981847,4.413514157581361,4.440581186364421,-0.035124154,-0.012529936,-0.036429213,-0.012720119,0.3821617163379502,0.23385430189176423,0.38866107129621036,0.23507595077061968,0.5871765904280286,0.5392898364719249,0.5877049886903006,0.5555226159111577,13.704997926171714,13.715400127361494,13.70419518311478,13.68779765054503,2.921092157670437,2.7688131935859417,2.9231667289017604,2.8220936813069954,3.580850176271099,2.8098434983570257,3.5624655517891313,3.0244473562396195,1.4394110094348491,1.4263385014200693,1.438236679468119,1.401550509818712
22,5,MCF7,7,15,A1331852,14732,19737,1579,1327,1450,1174,1518.243415693728,1248.9729839804506,1.1626132213667593,14927,0.6427581745413065,136.9575298150431,1,0.7464153620104372,0.8601312815145931,157.0305330833516,153.73028328862208,57.697486947006624,21.802220851979474,19.6468827043885,117.11328488716194,120.29624561738743,21.922622381907335,463.9310242291876,0.9869364239297916,0.051621661731891026,0.04599142521111556,0.05108981133069623,0.0450468181616405,1.9962769384978878,2.930784824790037,2.169305033009157,3.1705210772833725,0.6203845718581714,0.43985070148824035,0.6094680105218794,0.4003911145801226,1.8088203043565536,2.0300976011846323,1.8457978154704917,2.0647081338227644,0.011946359408715596,0.0102389097264,0.011794637747116912,0.010150501497293357,4.879041293656151,5.060040446177834,4.914302367246674,5.08802819812008,-0.151051483,-0.077553263,-0.145243087,-0.074480396,0.7412212756016529,0.5789555786543963,0.7326872796379612,0.5704274063085224,0.5992491786004873,0.5486598660713263,0.5963417304492491,0.540026921143185,14.151356769528174,14.163915435852882,14.188897565130972,14.186475409836067,3.497439667752957,3.417094741613597,3.5060090179436956,3.423154852518117,8.521087691645846,7.533514006170634,8.940181981911422,7.404776101854338,2.6293411575359187,2.616074707740161,2.777371753730172,2.6438242947844444
22,6,MCF7,7,15,A1331852,23889,30912,1344,1434,1176,1250,1261.454769977814,1341.5853321612458,1.1157386519486046,24067,0.5029772333461191,174.40303748552748,1,0.7728066770186336,0.8962672380790336,187.7377063652333,191.19100397246729,81.39410298049853,28.79984479784478,25.495097567963924,162.7857487619847,162.26163583054148,25.03679164293232,578.7422074112308,0.992603980554286,0.05036788317177168,0.04408209117617249,0.05167566536294777,0.04412511767271919,1.782837737820541,2.4910227072698468,1.5316065772918563,2.604854067939236,0.5864750296228667,0.42511152800140567,0.6479906628063404,0.39648817666442265,1.777788878098165,1.9669436774174425,1.6948956013389407,1.9983674259516953,0.01899740288609849,0.01625704653507149,0.019888351319606135,0.01587270223708192,4.818378271656032,4.994394879036484,4.760436907131106,5.000633174401349,-0.12417127,-0.059697553,-0.154257271,-0.055673477,0.6867342498401454,0.5143826679101231,0.7407674105063523,0.49901761390508276,0.5879203096465236,0.5305508691404919,0.6064196289062495,0.5297015766521789,14.482650528973833,14.489790529836293,14.466397674519499,14.527082687452944,3.4014129449941857,3.3305263480051797,3.437685795793298,3.3158090184613567,6.83979869545027,6.175084993967772,7.170472688572886,6.027467511254798,2.1556591083176926,2.166526925309384,2.175519816466185,2.1580803947985103
22,7,MCF7,7,15,A1331852,31241,44160,924,1565,694,1373,817.5281841170257,1466.7911398482763,1.2385625093657036,31885,0.6879883137168213,199.4424142881128,1,0.7074501811594203,0.8073875904027833,236.3543942541051,244.70594598415462,84.09518416651456,30.75847856713026,27.65863337187866,168.14132494612733,171.52752816267812,-70.94621087,697.3107499061545,0.9798024149286498,0.08227853282589244,0.07525171583596474,0.08101493673415602,0.07768842196295885,1.7164839519218067,2.83341221012778,1.9684623309295142,2.306640820828181,0.4595868558395426,0.11256760465516806,0.37446496702384224,0.2625327224892799,1.7621263553624986,2.0347685386377186,1.8279699446304662,1.9265387592377041,0.016117974027596474,0.013415520796964373,0.015545728162478666,0.014387376315386382,4.3583103351641395,4.50983366366818,4.395882170437774,4.445965836588816,-0.078221562,-0.012720494,-0.055370965,-0.03022567,0.5465155659208699,0.23685332704511453,0.47059534520407814,0.3571346196570429,0.6194118780998282,0.5534704303630652,0.6039233362543979,0.5790626570888388,14.280412098798045,14.291866675681158,14.27686019075471,14.278032151331841,3.0403919041901046,2.874311295025339,2.989399286458114,2.9406078117407044,4.636003845496191,3.552228487667122,4.325229395859964,3.948933876978373,1.588121949354509,1.596410174448728,1.5734229316973796,1.5638936744516343
22,8,MCF7,7,15,A1331852,28351,36432,1573,1638,1375,1454,1474.4806532397447,1544.4085922895135,1.10768155523905,28533,0.4529516871578629,189.99372182466084,1,0.778189503732982,0.9027865411952165,201.26684495016318,202.47468977627796,90.13878188659973,31.556441821785658,27.85677655436824,180.22707898648304,179.43644935368275,64.04616894293127,628.1980515339463,0.9936214208109908,0.051410552437501034,0.04465219054834717,0.050444340960704645,0.0452120397387797,1.834530275965149,2.6378781722138083,1.8357516172654507,2.610034884583983,0.6108915322259802,0.44527751620141476,0.6099749128666709,0.4496065042304721,1.8055691798954263,2.0074260868763094,1.8087666291644668,2.013028995104462,0.017946291476914674,0.015374979722942403,0.01770903717258324,0.015154406629375672,4.861776827566905,5.042444275608474,4.872857695203047,5.042404190427911,-0.149675467,-0.085710677,-0.144602253,-0.084112509,0.7379619809491791,0.6027889455991333,0.7294650801345897,0.598107038507942,0.6107560343509366,0.5532602973403944,0.6019767615735255,0.5574332585743643,12.655207611826034,12.643271397436372,12.654288951427208,12.665256438803532,3.4783691973339175,3.4146347342135672,3.4700622246793036,3.4163726859691272,7.594872720376628,6.872744704112932,7.577753707523641,6.874215582201742,2.3573507490854197,2.3776557190816945,2.353376331197232,2.3710626166964275
22,9,MCF7,7,15,A1331852,15604,21315,806,1659,659,1514,730.7915278133812,1590.035439630864,1.173327615756478,15818,0.4843335584446774,140.95258016811002,1,0.7320666197513488,0.8522768803624138,151.31773673959057,153.32318807016765,64.03124237432849,22.859602934485157,20.223748416156685,128.35030190848792,132.38537950737532,60.06002483454715,479.65894629054543,0.9864711088633202,0.03304256446033145,0.0274504575906469,0.03354870592819398,0.02863106073492909,3.212846009137328,4.704486390370674,3.1384460141271444,4.879923018764176,0.5624786401461134,0.3647641037018766,0.5715316573030925,0.33976486003377593,2.1283699966154908,2.3532234396365466,2.107164515438606,2.3833510013222527,0.01308706702747417,0.010569503049243242,0.013461937496188648,0.010456959067066488,5.536950542226787,5.734331693107855,5.517018133764406,5.724441700324263,-0.101139538,-0.039824973,-0.106746774,-0.040519361,0.6675176020353315,0.4559099384518296,0.6805877155895054,0.45913961299343703,0.5096655477669436,0.4333380327334074,0.511965536964884,0.44734175098053636,14.126175759204514,14.167897688414715,14.128018836192398,14.145302082617363,3.7504120105904266,3.666836386655257,3.747884018996219,3.65801683412069,11.473732996789437,10.107291148607743,11.511159108962403,9.902455934933442,3.6716447514816934,3.7029443847445975,3.662401280772386,3.695594738424411
22,10,MCF7,7,15,A1331852,39855,64372,1879,1802,1637,1536,1767.894316898758,1654.057357922469,1.4081117516611568,40512,0.8475333974098784,225.26642460744102,1,0.6191356490399552,0.710170907117489,312.94264944416614,333.5940646954019,86.28441342444185,31.695747381760984,28.42534080710379,172.51176102604626,166.0918282031859,42.17691618705313,839.7787873376899,0.9837825829383886,0.08412726762036668,0.08155339441347348,0.08391081633376293,0.07963428716411554,2.11060350421804,2.773013283616873,2.2028464225643676,2.5627500133340444,0.19234141442309727,-0.060917178,0.15578195080931587,0.01801042549637451,1.869367539568632,2.0240256395189005,1.8860277289223708,1.9824337685818658,0.016546988182307435,0.014755048329070732,0.01652970870636642,0.015064530651530385,4.294737207702632,4.320716459399753,4.295110811559171,4.337655303160037,-0.029649169,-0.018078428,-0.028273838,-0.009872061,0.34820548350288766,0.2753137842371695,0.34043512930147135,0.2052344813581718,0.6037347215235154,0.5674937777525657,0.5996974955377,0.5618900812440155,13.704321868916288,13.701623553173308,13.707310130676671,13.718331644354365,2.822999153858874,2.6750865974546123,2.8074345221057087,2.7182146197127297,3.1158710034737283,2.45456402815239,3.015820543099636,2.6567555290328073,1.3066186269229405,1.3068943279423024,1.304666741416007,1.3048763855917116
23,1,MCF7,7,16,A1331852,60260,78000,1130,725,890,400,1005.5468635911052,570.1695984069034,1.3659863384775686,64303,0.7085164916103784,276.99352874343634,1,0.7725641025641026,0.732071743202446,335.15889507032705,348.9011321277132,119,41.245376619339446,36.61966684720111,238.8440064896096,236.51970666261883,11.75185874755926,1017.050865276332,0.9371257950639938,0.07311292988220133,0.06734518969206522,0.07863797951373441,0.06699000363623352,1.5540718001193825,2.0800370987410477,1.2776118389790239,2.108468537032553,0.5112070004832295,0.3499725397399933,0.5981559174607063,0.34207384399413154,1.6929699713596293,1.8577175306786886,1.5933310771353555,1.877578535915289,0.01684165040817906,0.014955019974399337,0.01807152323967822,0.014723604269388827,4.444752050381159,4.572584797083682,4.342075731107606,4.584417525201257,-0.105148426,-0.054471772,-0.148818528,-0.050849956,0.6240094374771318,0.4752864109789901,0.7088614043334559,0.46123946706341395,0.6239568796737013,0.5832164959334036,0.6573234272204033,0.5836502673370645,14.486484181802677,14.481630970578637,14.484386667571789,14.486058740097553,3.1456470440654933,3.0702398480961555,3.179791632317775,3.0743181274115745,4.804741855787171,4.319806679886568,5.081132233625766,4.300969719177402,1.589703413976629,1.5999609446568854,1.5896860181511911,1.6023595640524633
