ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Series,Metadata_cell,Metadata_cell,Metadata_hour,Metadata_hour,Metadata_site,Metadata_treatment,Metadata_treatment,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Texture_AngularSecondMoment_AA_5_00_256,Texture_AngularSecondMoment_AA_5_01_256,Texture_AngularSecondMoment_AA_5_02_256,Texture_AngularSecondMoment_AA_5_03_256,Texture_Contrast_AA_5_00_256,Texture_Contrast_AA_5_01_256,Texture_Contrast_AA_5_02_256,Texture_Contrast_AA_5_03_256,Texture_Correlation_AA_5_00_256,Texture_Correlation_AA_5_01_256,Texture_Correlation_AA_5_02_256,Texture_Correlation_AA_5_03_256,Texture_DifferenceEntropy_AA_5_00_256,Texture_DifferenceEntropy_AA_5_01_256,Texture_DifferenceEntropy_AA_5_02_256,Texture_DifferenceEntropy_AA_5_03_256,Texture_DifferenceVariance_AA_5_00_256,Texture_DifferenceVariance_AA_5_01_256,Texture_DifferenceVariance_AA_5_02_256,Texture_DifferenceVariance_AA_5_03_256,Texture_Entropy_AA_5_00_256,Texture_Entropy_AA_5_01_256,Texture_Entropy_AA_5_02_256,Texture_Entropy_AA_5_03_256,Texture_InfoMeas1_AA_5_00_256,Texture_InfoMeas1_AA_5_01_256,Texture_InfoMeas1_AA_5_02_256,Texture_InfoMeas1_AA_5_03_256,Texture_InfoMeas2_AA_5_00_256,Texture_InfoMeas2_AA_5_01_256,Texture_InfoMeas2_AA_5_02_256,Texture_InfoMeas2_AA_5_03_256,Texture_InverseDifferenceMoment_AA_5_00_256,Texture_InverseDifferenceMoment_AA_5_01_256,Texture_InverseDifferenceMoment_AA_5_02_256,Texture_InverseDifferenceMoment_AA_5_03_256,Texture_SumAverage_AA_5_00_256,Texture_SumAverage_AA_5_01_256,Texture_SumAverage_AA_5_02_256,Texture_SumAverage_AA_5_03_256,Texture_SumEntropy_AA_5_00_256,Texture_SumEntropy_AA_5_01_256,Texture_SumEntropy_AA_5_02_256,Texture_SumEntropy_AA_5_03_256,Texture_SumVariance_AA_5_00_256,Texture_SumVariance_AA_5_01_256,Texture_SumVariance_AA_5_02_256,Texture_SumVariance_AA_5_03_256,Texture_Variance_AA_5_00_256,Texture_Variance_AA_5_01_256,Texture_Variance_AA_5_02_256,Texture_Variance_AA_5_03_256
15,4,nan,0,0,A549,A549,8,8,22,AFA,AFA,38704,55695,913,1142,676,907,784.2681893344358,1020.6409156676312,1.2311216473489117,39955,0.5814768331564647,221.98978206086366,1,0.6949277313942006,0.812267416589898,247.75706098639893,263.4274093559742,98.65596788841515,34.906424747112816,30.805843601498726,199.9941682158178,201.56596829568534,36.923724110568166,773.8082245892128,0.9686897759979978,0.40463693572631626,0.40167225276529817,0.40661280259840366,0.4009899460486296,0.148018865410749,0.15601846880704393,0.14533535854184987,0.16222812822042632,0.7201015812482205,0.7031950752162259,0.7251592094433369,0.6887182564872487,0.6048602280771587,0.6246988057993587,0.598042866073677,0.6396133983998082,0.12444535955336819,0.12166164690092529,0.12539350395031912,0.1195449186827384,1.7019400332748047,1.7190392776567256,1.6943786630284694,1.7301575737767299,-0.4165857014866544,-0.39504477989109194,-0.4235637661477384,-0.3764740061457208,0.76916330948313,0.7556319799005352,0.7730973056985572,0.7427977735122577,0.9259905672946254,0.9219907655964781,0.9273323207290751,0.9188859358897868,3.3760824962029363,3.386341672930312,3.376182481946332,3.4003905190649237,1.5539211678640554,1.5630208088496818,1.5490433044866194,1.5679294455563035,0.9096424537981758,0.8953014775901149,0.9122613558867894,0.8800953077107305,0.26441532980223137,0.2628299865992898,0.26439917860716067,0.2605808589827894
15,5,nan,0,0,A549,A549,8,8,22,AFA,AFA,77872,122108,1641,1279,1298,923,1480.7065312307377,1090.070551674543,1.414202042022126,84696,0.6802326954783998,314.88046911108444,1,0.6377305336259704,0.7071125414089555,371.6600431099702,374.7238983571771,126.25371281669304,46.68945360111143,41.88078318274385,285.2229117825371,272.42541216721173,-27.008347041738926,1176.3900064134828,0.9194294889959385,0.19302490005620412,0.1849356434345548,0.1971945085834418,0.18919093756560418,0.1979856947512359,0.22808534411662984,0.18430733655665335,0.21021803228834735,0.8902396311178811,0.8711855167659991,0.8984120099448707,0.8828538235914514,0.7178811454914906,0.7746586675077571,0.6895251333786961,0.7418992940070221,0.08595976908052011,0.08020141558361275,0.0887836638549992,0.08354675182583467,2.7690011847466742,2.8360561183210984,2.7326112107841,2.798596021363645,-0.5534099868713303,-0.5109371890271304,-0.5741953519913616,-0.5356138200200794,0.9379784385376649,0.9258465525484748,0.9430273306097071,0.9332244307789064,0.901007152624382,0.885957327941685,0.9078620979608997,0.8948909838558262,5.3430104133796155,5.377091702359732,5.337266134118142,5.356652695323347,2.571015489995438,2.607970774204469,2.5481461602886495,2.5883779890752976,3.409613236769644,3.313214335707311,3.4442187609994086,3.3787686292174826,0.9018997328802225,0.885324919955985,0.9071315243890172,0.8972466653764597
15,6,nan,0,0,A549,A549,8,8,22,AFA,AFA,68605,95011,2048,1314,1705,1037,1884.1384738721667,1178.7672910137744,1.2385178392201688,70163,0.5679154873272505,295.5513474280837,1,0.7220742861352896,0.8074167107917063,328.66493519981606,352.59750424527965,129.46814279968643,45.82446881253684,40.70626487409524,264.17029260668926,270.51979352858393,77.58551974696663,1033.3178925810907,0.9777945640864844,0.5878567127076151,0.5878173682220361,0.588667249696325,0.5869900523249696,0.12768521273430528,0.1408594867163393,0.13067723127522798,0.14269993216250848,0.6287372760481551,0.574783129309116,0.6157492133989273,0.568352547004738,0.5510555234320056,0.5864853115670404,0.5592925734651396,0.5912662491900773,0.13180915040834973,0.12699095414082565,0.13069965374926573,0.126331669238338,1.3577739138667742,1.3733522800183335,1.3594486142645583,1.3766816862407494,-0.3589335265360139,-0.2988486703069192,-0.344869574068644,-0.2924847160855235,0.6692193457134253,0.6186900788872635,0.6576497969089061,0.6132015329575877,0.9361573936328473,0.9295702566418304,0.9346613843623861,0.9286500339187458,3.8321779232371314,3.8498983969293294,3.8378980415607713,3.851028868621391,1.2300887011324688,1.2324927933019945,1.22877138298933,1.233981754078241,0.5601576785486202,0.5216706075740092,0.5494891383561615,0.5184874844307945,0.17196072282073072,0.16563252357258706,0.17004159240784622,0.16529685414832596
15,7,nan,0,0,A549,A549,8,8,22,AFA,AFA,43617,68208,1267,1234,919,1038,1094.632849577,1138.5955017539034,1.4977909173902728,44409,0.8973189785232791,235.65841640542695,1,0.6394704433497537,0.6676499292320347,356.6403080918167,372.3237838226293,80.75270893288967,31.366486148660044,28.635642126552707,161.27616066858735,157.41484713501768,67.60225806920937,906.0630585851518,0.9821657772073228,0.20803962850478327,0.20284009635201913,0.2019747750148788,0.18816006484573186,0.19510707667769098,0.21491914449660934,0.21510794803209782,0.25771593696122,0.8825768350189651,0.8681905653643902,0.8683904479664307,0.8400782611015268,0.7120336444484628,0.7507808848250009,0.7511336151885375,0.8242403955614654,0.0865421204528967,0.08264592028040395,0.08261004931371621,0.07517121223513117,2.7357854253361173,2.7753640011498106,2.7787289780946365,2.874106353674819,-0.5571395056822737,-0.525967065787761,-0.5261944572589552,-0.4681453904582489,0.9376017574267131,0.9284484011773895,0.9287127879040166,0.9096072537795727,0.9024464616611544,0.8925404277516954,0.8924460259839511,0.8712877297782958,5.323200337766519,5.354436382605397,5.364706725257929,5.401835798062213,2.5406783486584263,2.5604448566532017,2.5636210300625386,2.615090758497728,3.128037495506188,3.046139444985407,3.0537725353120493,2.9653097596869067,0.830786143045966,0.8152646473705047,0.817220120836037,0.8057564241620314
15,8,nan,0,0,A549,A549,8,8,22,AFA,AFA,31270,40581,1530,1507,1363,1264,1446.347553565718,1380.5309561880397,1.3462411499532398,32644,0.7453235982840974,199.53496075592503,1,0.7705576501318351,0.7428089685378685,247.56002046503602,254.2597097457637,78.08969202141856,29.337464738618305,26.30589287593181,163.26518144104463,165.04897929280287,9.630219605688294,727.3279938488577,0.9579095699056488,0.480776615,0.47625611254576594,0.48868655958187474,0.4755306907788864,0.17356666666666667,0.18213589622958531,0.17248068387308893,0.18358859924941678,0.5381188623831218,0.5140210817984451,0.5320430096098215,0.509888644339792,0.6657991253150538,0.6847273628293951,0.6633481937353216,0.6878649480764428,0.12659470296296296,0.12291394786606819,0.1270681571797152,0.12229967190551966,1.4334088516126218,1.4474527973472742,1.4167149581194667,1.4496944563688596,-0.23584209539988613,-0.2150744303177652,-0.2314900217904308,-0.21162487898756904,0.5642327584829662,0.5426608975848157,0.5566646214169828,0.5389149341688093,0.9132166666666668,0.9089320518852073,0.9137596580634555,0.9082057003752915,2.5015666666666667,2.49956314268432,2.487325332894953,2.499171653649795,1.2598421849459551,1.2653169011176888,1.2442342742463777,1.266105857119443,0.5779975455555553,0.5674270556104206,0.5646840018356407,0.5655823682427048,0.18789105305555553,0.18739073796000172,0.18429117142718243,0.18729274187303036
15,9,nan,0,0,A549,A549,8,8,22,AFA,AFA,20444,28440,1381,1740,1223,1560,1298.3784973586382,1646.4496184699667,1.2416960615790573,20639,0.7835105124288855,161.33849278013497,1,0.7188466947960619,0.8053500618567687,205.97792706250243,207.87015177749788,63.89053137985315,24.305735390507323,22.0,127.25399988921716,127.99026142587255,-32.7629509939493,564.8010819142764,0.9905518678230535,0.07270088633827107,0.06102122912263609,0.07792548962110142,0.07067780748239465,0.46541137945149397,0.7044999473074085,0.3954411315762694,0.49136690647482,0.9224113789575806,0.8815077257887071,0.9338591813217173,0.9164984296349293,1.085946306372007,1.2708736886975953,0.9975312418277636,1.0960929561709052,0.04018758276087341,0.034757340926486247,0.042497254088278355,0.03928015672911679,4.180986834049481,4.428259176641458,4.067930014488178,4.206980391531448,-0.4866571302113732,-0.39366560229787545,-0.522663249417455,-0.46759725753439924,0.9654287768194931,0.9412101046326746,0.9714800081561217,0.9608683138483243,0.7898280802292263,0.7209084202761092,0.80850717411214,0.7755909558067832,8.917621776504298,9.026451680893665,8.899053627760251,8.953340184994861,3.663856856232068,3.6681531569301242,3.647521847597333,3.6676960899073294,11.531486443930206,11.18656977849048,11.562110633839268,11.277678976771597,2.9992244558454324,2.9727674314494656,2.9893879413538684,2.9422614708116015
15,10,nan,0,0,A549,A549,8,8,22,AFA,AFA,82728,142506,840,1960,463,1582,668.705311381878,1752.622691229088,1.6058857101804451,94415,0.6026863457891999,324.54978209336474,1,0.5805229253505115,0.622709320881643,376.3316669170063,434.0656632354142,134.73678042761748,46.84847826880556,41.14608122288197,314.3006284050078,300.30445695519023,25.885288498256536,1292.0773439350246,0.8762167028544193,0.49385787489531846,0.49103304225889866,0.4947887723502761,0.4840376885548049,0.09918195339613287,0.10332736496568189,0.09779902646865749,0.10778683889775455,0.843023438762895,0.8367909327088591,0.845142930703666,0.8308694355220139,0.4663970705310526,0.479455214729604,0.4619795896898211,0.49320409191301995,0.1428275532416699,0.14117458969253469,0.14338281155477986,0.13941558187090797,1.5213963767866427,1.5348759546919242,1.5168868105563829,1.5571397959577635,-0.5619643166020478,-0.5516356736685653,-0.5656958224850268,-0.5386589299177041,0.8339658487924171,0.8302863745218284,0.835320238321504,0.8262631909653619,0.9504090233019336,0.9483363175171591,0.9511004867656713,0.9461065805511227,2.680565195835399,2.6827315229284787,2.680084719521409,2.6899463453250068,1.4222144233905096,1.431548589726242,1.4190877840877254,1.449352957060009,1.164471073711824,1.1628690134666675,1.1652886312411725,1.166812335183324,0.3159132567769889,0.31654909460808667,0.31577191442745733,0.31864979352026945
15,11,nan,0,0,A549,A549,8,8,22,AFA,AFA,39026,54612,2042,1847,1796,1625,1928.2067595961666,1725.6406241992518,1.284529138873438,40359,0.37942383413708364,222.91129731988565,1,0.7146048487511902,0.7784953799312201,236.36492306418748,247.63077353188558,95.88534820294495,33.67212135304572,30.23243291566195,217.87186749870307,218.69025738239915,89.31327645009351,793.6955262170047,0.9669714314031567,0.9347847322133493,0.9328777260543502,0.9338728853970477,0.9324166241898325,0.02975311247098544,0.031126734107923902,0.030594960829980946,0.031731592465753425,0.18142398077901437,0.15792701051828031,0.161051099349999,0.13910116189660424,0.19315221415118675,0.20001127837331872,0.19736683789010862,0.20300272879473844,0.20297697904270598,0.20211698186775653,0.2024496160876937,0.20173908988532838,0.2574790430334679,0.2627273554727344,0.25962050190795277,0.2633597679426704,-0.06448147388922894,-0.05185279767729746,-0.05363858811190443,-0.04261462726411936,0.13042016776818074,0.11784906562696108,0.11919543985606296,0.106779290985345,0.9851234437645072,0.984436632946038,0.9847025195850097,0.9841342037671234,2.037033129352184,2.037674081627177,2.0371585856447174,2.037564212328767,0.22772593056248253,0.23160062136481047,0.22902554107797182,0.231628175476917,0.0429416935637672,0.04280209271997837,0.04234144997233713,0.041985762143899485,0.018173701508688245,0.018482206706975424,0.018234102700579458,0.018429338652413474
16,1,nan,0,0,A549,A549,8,8,23,AFA,AFA,22831,30744,283,561,115,378,196.19118742061232,470.13367789409136,1.1735615386687492,23044,0.6495097571348826,170.49730803109034,1,0.7426164454852979,0.8521069982698718,195.96273757435975,196.1555505204989,73.76313442364011,27.188382742399018,24.20743687382041,147.32244071580385,149.00090575964077,33.58870113636165,580.2569260369921,0.9907568130532893,0.4460760403566475,0.4404474407301285,0.4490012916164784,0.4347395476561129,0.10677130863296222,0.1182914480346129,0.10149606657268882,0.13292290471526516,0.7678245940111718,0.7409024258944741,0.7798991473161816,0.7054476910121468,0.4900997724202465,0.5244296625503843,0.4737201521118848,0.565400116349081,0.13981440185711652,0.13535070932175633,0.14190269247851944,0.12987279694133916,1.4299684130170296,1.457947332720074,1.4159992153765821,1.4887064396974923,-0.48627476607992065,-0.44862210129436014,-0.503997759637216,-0.4026250447235562,0.7752272185821136,0.7547664100676359,0.7841157691221036,0.7265363824764646,0.946614345683519,0.9408542759826937,0.9492519667136556,0.9335385476423674,3.2902901989414124,3.3015741507870757,3.2858896821426953,3.3186884940068095,1.3231971043840673,1.3396558846854612,1.3145031488038932,1.355783534982227,0.8129756230304235,0.7948120300121069,0.8207726601049892,0.7696190252530872,0.2299367329158466,0.22827586951168088,0.23056718166942058,0.22563548249208853
16,2,nan,0,0,A549,A549,8,8,23,AFA,AFA,26239,35442,1459,1329,1261,1150,1358.148176378673,1237.7854338961088,1.1328305266637422,26434,0.5925051187345942,182.78001098125017,1,0.7403363241352068,0.8827445734050472,203.8496566841462,204.02205763103166,81.6333265278342,29.74047582340727,26.40075756488817,163.6365578864426,164.21449221030724,59.958950059455155,611.1686142824235,0.9926231368691836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,3,nan,0,0,A549,A549,8,8,23,AFA,AFA,41712,66504,496,1553,170,1349,355.6747938243191,1457.1576764480246,1.5308430604933856,44307,0.83068919105882,230.45469812957407,1,0.6272103933597979,0.6532348258336184,317.51735568472077,325.74376433018637,83.21658488546619,31.22741817871751,28.0,182.27746835991033,176.77348344953882,-82.07185162078073,895.7787873376899,0.941431376531925,0.32580910879143016,0.32014883562297675,0.32894869753524403,0.31905889147469774,0.1060319177711658,0.12665439786220284,0.10672055081574613,0.12351436738378216,0.8862515209526678,0.8606494792523808,0.8841141919395021,0.8655200390084486,0.48782976157138835,0.5481909417692777,0.48994420531739485,0.5393791391860583,0.12208433992602616,0.11575477545425376,0.12186749006026809,0.11669657262657354,2.0146229292154705,2.066693282784801,2.007296875208612,2.065508787205847,-0.6338596694242343,-0.5844804976112316,-0.6322981842427515,-0.591260851890713,0.919672046029291,0.9047311785685838,0.9185311754037696,0.9074098497468323,0.9469840411144171,0.9366728010688986,0.946639724592127,0.9382428163081089,3.986327980918189,4.007210023445181,3.9891732774534745,4.000601775236949,1.9085910114443048,1.9400388849225982,1.900576324392866,1.9419944198220653,1.7582904654238263,1.691127081284062,1.7351020606300178,1.7134041812696026,0.46608059579874705,0.4544453697865638,0.4604556528614405,0.45922963716334664
16,4,nan,0,0,A549,A549,8,8,23,AFA,AFA,34634,57130,566,1728,276,1531,403.0397874920598,1624.893948143443,1.6706592232680006,40518,0.7302834496348898,209.9937579842735,1,0.6062314020654648,0.5985661145448236,261.2233638452506,290.07929950273945,87.92041856133307,29.603804914151443,25.238858928247925,185.84508671008598,178.45324220411007,75.60326641626115,852.7077195258245,0.8547805913421196,0.2099080681718864,0.20242533239067362,0.2107032649954646,0.19727165068464872,0.21656942129078352,0.23894073445642952,0.2166324435318275,0.25723748773307165,0.854736233643269,0.8391943494652624,0.853962379778245,0.8241316110093928,0.7538537085709649,0.7935582810200167,0.7539705964232428,0.8230939297887787,0.08233318653803604,0.07828627951501359,0.08232127957513653,0.0752246379584161,2.6846029721248064,2.7383359150726405,2.6840711331925555,2.772775208398607,-0.5000375772307878,-0.46768087376170225,-0.4972585417725359,-0.44143830531448186,0.9127023510282583,0.9011342028150919,0.9114497636494256,0.889999138957477,0.8917152893546082,0.8805659920009695,0.8916837782340863,0.8714548577036311,4.44870802572041,4.458126287722702,4.45802633168257,4.4961359175662405,2.468033550834022,2.499060586129823,2.467438689660728,2.514921632717903,2.7651709909596427,2.732854518532072,2.7501708117236063,2.6681033220563535,0.7454351030626087,0.7429488132471276,0.7417008138138552,0.7313352024473545
16,5,nan,0,0,A549,A549,8,8,23,AFA,AFA,59158,93420,977,1953,707,1607,844.7999087190236,1780.1427194969403,1.2930995611151934,60745,0.7633164189750838,274.44909361745533,1,0.6332476985656177,0.7733356580351641,344.7722454200261,346.6713140714126,104.0,40.14119457236371,36.40054944640259,213.79471773898473,222.73142150889686,-23.06411782415281,980.4549775709386,0.9738743929541526,0.3389775876080984,0.3274893952222558,0.34416991963770815,0.33685903152076335,0.14376763138647997,0.16142458247721406,0.1373261365995433,0.14702702702702702,0.8155147029525662,0.7924304024392976,0.824038045406476,0.8112737960735716,0.5940214823252313,0.6377067418474895,0.5771931391344081,0.6023501586137663,0.1259507502239994,0.11981665667536442,0.12826616559690654,0.12479495982468958,1.9401190870410363,1.9976032926954284,1.9115769877223663,1.950814793014192,-0.5426094884297683,-0.49927513611651503,-0.5640459788526404,-0.5345632049372085,0.8741722008703094,0.857497034295353,0.8816226685591632,0.8712449498301539,0.92811618430676,0.919287708761393,0.9313369317002282,0.9264864864864865,3.385609305889319,3.397362274555257,3.3765483357553108,3.3874455100261556,1.7963514556545563,1.8361787102182143,1.7742508511228234,1.8037877659871646,1.414813281969609,1.3939533184700181,1.4235355498572773,1.4110716785914335,0.38964522833902304,0.3888444752368079,0.39021542161420486,0.3895246764046161
16,6,nan,0,0,A549,A549,8,8,23,AFA,AFA,48442,83732,634,2018,288,1776,446.80993765740476,1892.3387762685272,1.467756066070143,52839,0.8228139980438519,248.3511023250365,1,0.5785362824248794,0.6813121220322796,336.62632712203344,351.86929391465804,89.20201791439474,33.95375084326669,30.528675044947494,190.8240637127817,191.30836519212974,-58.560776986160796,945.2417741353421,0.9167849505100399,0.4649869073950351,0.45593249197139674,0.467410950308661,0.46569306025525414,0.09461663947797717,0.11918547914904691,0.09714016611011217,0.0972447325769854,0.7980018561090721,0.7393700501560139,0.7904848140691605,0.7910533414710561,0.4516946565061256,0.5270150094197734,0.4598640193374597,0.4602002530636663,0.14466783449406417,0.1350098496454705,0.143648022880894,0.14360590271849197,1.4319665849032186,1.4923837331686705,1.4335389171717186,1.436213030792843,-0.5341161907922575,-0.44770741866194214,-0.5225271961164678,-0.52349466720588,0.8048514461600316,0.7597371759144449,0.7982651851802651,0.7992710277618263,0.9526916802610115,0.9404072604254765,0.951429916944944,0.9513776337115073,3.3545899451282817,3.3865504304642946,3.36865313811114,3.363516164804231,1.3373499454252415,1.3731982540196235,1.3363987510616064,1.3389682982158575,0.8421903791950971,0.7954099402982635,0.8301450392895333,0.8335644343330877,0.23420175466826887,0.22864885486182862,0.23182130134991175,0.23270229172751788
17,1,nan,0,0,A549,A549,8,8,24,AFA,AFA,25779,35604,719,473,547,266,627.0599325032002,369.17021606734164,1.2153746727958907,26381,0.480150301873934,181.1707543278654,1,0.7240478597910347,0.8227915410640941,195.88499380270108,208.31946620515328,82.03657720797473,28.46857166397908,25.059928172283335,169.38779872755535,171.82761984244667,3.7487451204569813,627.4701294725885,0.9771805466055116,0.12657511887129966,0.11675974833436356,0.12794191653609086,0.12015790782047836,0.3102166181700614,0.40106274269364395,0.298527228219431,0.37553278688524594,0.9033407711114071,0.8733031872810834,0.9079434760651005,0.8800629882977732,0.9070008662654467,1.0282743683681774,0.8875419020733096,0.9967995297882903,0.05652792124494167,0.050710818061805704,0.05737741912573977,0.05211273053278691,3.448574783834233,3.582327227509479,3.432097826917969,3.5452540125245813,-0.5034853490574278,-0.4382355183578133,-0.5159234577196579,-0.4516516910536981,0.949616952352134,0.9306276858902985,0.9529047262935779,0.9346650716282019,0.8484804397025542,0.8169303086041283,0.8525663148601469,0.8250696721311475,8.129970902036856,8.168976088289392,8.104458445362976,8.18389344262295,3.122160898123516,3.144014349353143,3.125165100477375,3.1318730508389905,6.108552116838425,5.930000116534316,6.187210348196956,5.886634021432428,1.604692183752114,1.5827657148069854,1.6214343941041065,1.5655417020794111
17,2,nan,0,0,A549,A549,8,8,24,AFA,AFA,25313,36980,1309,530,1094,358,1197.0842254967804,431.2248646940307,1.3879025090173402,26785,0.5258498154417101,179.52579924869065,1,0.6845051379123851,0.7205117027333698,202.2981335400709,218.35979483412234,75.8946638440411,26.26259826400174,23.08679276123039,171.0,172.07022737349007,-81.40826053829737,664.4406922210657,0.9450438678364756,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.25,0.25,0.25,0.25,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,3,nan,0,0,A549,A549,8,8,24,AFA,AFA,13334,17343,1124,525,983,402,1053.3089095545222,463.24666266686665,1.1407649127245805,13486,0.43932313813600976,130.29726048347547,1,0.7688404543619904,0.8766048016077385,137.70953448314086,141.1523999087511,61.032778078668514,21.493326084929297,19.0,122.0,123.70848281684863,87.29636500903436,437.20310216782974,0.9887290523505858,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.25,0.25,0.25,0.25,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,4,nan,0,0,A549,A549,8,8,24,AFA,AFA,17276,23125,2048,903,1923,718,1994.1488770548738,812.7225630933086,1.304817540084703,17614,0.6706631039678275,148.31212484097404,1,0.7470702702702703,0.7663906786040631,176.9446172825374,184.45866745696716,61.84658438426491,22.123956049425527,19.72308292331602,124.0,131.25080946550747,2.1006767134040203,532.2325394193526,0.9808107187464516,0.37101078084359734,0.36383052423958345,0.36992545018021106,0.3684937679928135,0.1603179455823907,0.16883923029174425,0.15926971353071886,0.16221421471172962,0.6757146778646659,0.6594863760980265,0.6790028117024689,0.6726948652910123,0.6350696391235822,0.6550425283593657,0.6325596116529952,0.6395804427614151,0.13247815428446738,0.12866719248473182,0.13295364096718118,0.13162171338409792,1.6253759578492404,1.6478018571573956,1.625978290368316,1.6319970403239692,-0.3612961839474868,-0.34222763477538365,-0.364979768161472,-0.3575747280988087,0.7152945752228581,0.7025343835833499,0.7184164031259032,0.7132005382677711,0.9198410272088047,0.9155803848541277,0.9203651432346407,0.9188928926441353,2.893916233567716,2.908752327746741,2.91249774788301,2.90625,1.4650580122668497,1.4789626268656515,1.466708576837597,1.4697828256122398,0.8284282889171504,0.8228346320166171,0.8330736423437379,0.8289967227882702,0.24718655862488514,0.24791846557709007,0.2480858389686138,0.247802734375
17,5,nan,0,0,A549,A549,8,8,24,AFA,AFA,22079,30481,885,922,722,735,809.1505050047557,826.9610942524571,1.2061930243530108,22367,0.630706725515362,167.66590562248385,1,0.7243528755618254,0.829054703360094,191.1821367936685,196.72569735548024,73.23933369440222,26.533493707519753,23.706539182259394,153.51880793649977,148.36140643099768,-23.31473046116075,578.4995667241114,0.9871238878705235,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.0,-0.0,-0.0,-0.0,0.25,0.25,0.25,0.25,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,6,nan,0,0,A549,A549,8,8,24,AFA,AFA,48212,156325,1525,1068,1044,743,1296.88139882187,870.9619181946404,2.767399311370585,60167,0.9563913100465189,247.76082202554073,1,0.30840876379337917,0.3613500935304992,484.6221286616136,560.8511388951617,76.02631123499285,25.832898074814885,22.47220505424423,167.22513581300748,141.55252593530787,-56.66179704037586,1294.8468965567251,0.8013030398723553,0.32516069514558255,0.3035097093989554,0.3161410393940951,0.3159996252125375,0.13831157677773961,0.1903677481905707,0.1605649791516581,0.1581120691499604,0.8679431345656096,0.8157266981804772,0.8457361299091695,0.8490135762328909,0.5797998459024781,0.7026886757095911,0.6358150331651696,0.6301246667035031,0.11232740619720201,0.09839399168728984,0.10610283799948306,0.10680357167101444,2.1515806907991624,2.2953468117543507,2.2145789350073595,2.206181154626468,-0.5729594784436968,-0.4708788193225667,-0.5282296544938921,-0.5364861870726696,0.9068143396719403,0.8699132810379219,0.8921909975972231,0.8953197800068015,0.9308442116111302,0.9048972965660301,0.9197437072936451,0.921020988895783,3.7592322226039157,3.8294288742080225,3.785993407121182,3.7558355976807376,2.0132691140214227,2.104393306112947,2.05378844215541,2.047509320557568,1.9564159684017604,1.8757779854655752,1.921127630493352,1.9362758261993758,0.5236818862948756,0.5165364334140365,0.5204231524112535,0.5235969738373343
