index,fret_cell_Ed_averages,fret_cell_Ed_variance
1,0.026288971304893494,0.0066979252733290195
2,0.009370636194944382,0.0019385962514206767
3,0.008828394114971161,0.0018754055490717292
4,0.009003880433738232,0.0020416767802089453
