index,fret_cell_Ed_averages,fret_cell_Ed_variance
1,0.00013219818356446922,1.9971355868619867e-05
2,0.013891184702515602,0.006568825803697109
3,0.0025436468422412872,0.00041733880061656237
4,0.06462246924638748,0.01342280674725771
5,0.033725250512361526,0.013160157017409801
6,0.00040222913958132267,5.662024341290817e-05
7,0.0009711699676699936,0.00019499374320730567
8,0.026649415493011475,0.007982252165675163
