index,fret_cell_Ed_averages,fret_cell_Ed_variance
1,0.007204434368759394,0.0016020368784666061
2,0.00862928293645382,0.0019375203410163522
3,0.013614465482532978,0.003015319351106882
4,0.010575258173048496,0.0023805771488696337
5,0.010416748002171516,0.0021222226787358522
6,0.009598316624760628,0.002053852891549468
7,0.017262307927012444,0.0037226553540676832
8,0.023577028885483742,0.005619640927761793
9,0.007072392851114273,0.0014533972134813666
10,0.010881256312131882,0.002227341290563345
